district_id,raw_state_name,raw_district_name,canonical_state_name,canonical_district_name,requested_census_version,geometry_census_version,boundary_feature_index,boundary_state_name,boundary_district_name,boundary_state_code,boundary_district_code,assignment_method,assignment_confidence,candidate_rank,string_similarity,edit_similarity,manual_override_used,cross_state_used,alternate_layer_used,shared_parent_boundary,requires_future_manual_review,notes
IND_MADHYA_PRADESH_DEWAS,Madhya Pradesh,DEWAS,Madhya Pradesh,DEWAS,Census 2001,Census 2001,105,Madhya Pradesh,Dewas,23,23,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_DEWAS,Madhya Pradesh,DEWAS,Madhya Pradesh,DEWAS,Census 2011,Census 2011,142,Madhya Pradesh,Dewas,23,20,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_DHAMTARI,Madhya Pradesh,DHAMTARI,Madhya Pradesh,DHAMTARI,Census 2001,Census 2001,133,Madhya Pradesh,Dhar,23,25,working_fuzzy_same_state,working_fallback,1,0.0,0.666667,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_DHAMTARI,Madhya Pradesh,DHAMTARI,Madhya Pradesh,DHAMTARI,Census 2011,Census 2011,146,Madhya Pradesh,Dhar,23,21,working_fuzzy_same_state,working_fallback,1,0.0,0.666667,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_DHAR,Madhya Pradesh,DHAR,Madhya Pradesh,DHAR,Census 2001,Census 2001,133,Madhya Pradesh,Dhar,23,25,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_DHAR,Madhya Pradesh,DHAR,Madhya Pradesh,DHAR,Census 2011,Census 2011,146,Madhya Pradesh,Dhar,23,21,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_DINDORI,Madhya Pradesh,DINDORI,Madhya Pradesh,DINDORI,Census 2001,Census 2001,573,Madhya Pradesh,Dindori,23,41,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_DINDORI,Madhya Pradesh,DINDORI,Madhya Pradesh,DINDORI,Census 2011,Census 2011,157,Madhya Pradesh,Dindori,23,36,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_DURG,Madhya Pradesh,DURG,Madhya Pradesh,DURG,Census 2001,Census 2001,133,Madhya Pradesh,Dhar,23,25,working_fuzzy_same_state,working_fallback,1,0.0,0.5,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_DURG,Madhya Pradesh,DURG,Madhya Pradesh,DURG,Census 2011,Census 2011,146,Madhya Pradesh,Dhar,23,21,working_fuzzy_same_state,working_fallback,1,0.0,0.5,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_GUNA,Madhya Pradesh,GUNA,Madhya Pradesh,GUNA,Census 2001,Census 2001,185,Madhya Pradesh,Guna,23,7,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_GUNA,Madhya Pradesh,GUNA,Madhya Pradesh,GUNA,Census 2011,Census 2011,209,Madhya Pradesh,Guna,23,41,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_GWALIOR,Madhya Pradesh,GWALIOR,Madhya Pradesh,GWALIOR,Census 2001,Census 2001,190,Madhya Pradesh,Gwalior,23,4,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_GWALIOR,Madhya Pradesh,GWALIOR,Madhya Pradesh,GWALIOR,Census 2011,Census 2011,213,Madhya Pradesh,Gwalior,23,4,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_HARDA,Madhya Pradesh,HARDA,Madhya Pradesh,HARDA,Census 2001,Census 2001,204,Madhya Pradesh,Harda,23,36,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_HARDA,Madhya Pradesh,HARDA,Madhya Pradesh,HARDA,Census 2011,Census 2011,219,Madhya Pradesh,Harda,23,31,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_HOSHANGABAD,Madhya Pradesh,HOSHANGABAD,Madhya Pradesh,HOSHANGABAD,Census 2001,Census 2001,211,Madhya Pradesh,Hoshangabad,23,37,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_HOSHANGABAD,Madhya Pradesh,HOSHANGABAD,Madhya Pradesh,HOSHANGABAD,Census 2011,Census 2011,228,Madhya Pradesh,Hoshangabad,23,32,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_INDORE,Madhya Pradesh,INDORE,Madhya Pradesh,INDORE,Census 2001,Census 2001,217,Madhya Pradesh,Indore,23,26,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_INDORE,Madhya Pradesh,INDORE,Madhya Pradesh,INDORE,Census 2011,Census 2011,235,Madhya Pradesh,Indore,23,22,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_JABALPUR,Madhya Pradesh,JABALPUR,Madhya Pradesh,JABALPUR,Census 2001,Census 2001,218,Madhya Pradesh,Jabalpur,23,39,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_JABALPUR,Madhya Pradesh,JABALPUR,Madhya Pradesh,JABALPUR,Census 2011,Census 2011,236,Madhya Pradesh,Jabalpur,23,34,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_JANJGIR_CHAMPA,Madhya Pradesh,JANJGIR-CHAMPA,Madhya Pradesh,JANJGIR-CHAMPA,Census 2001,Census 2001,407,Madhya Pradesh,Rajgarh,23,30,working_fuzzy_same_state,working_fallback,1,0.0,0.5,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_JANJGIR_CHAMPA,Madhya Pradesh,JANJGIR-CHAMPA,Madhya Pradesh,JANJGIR-CHAMPA,Census 2011,Census 2011,465,Madhya Pradesh,Rajgarh,23,25,working_fuzzy_same_state,working_fallback,1,0.0,0.5,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_JASHPUR,Madhya Pradesh,JASHPUR,Madhya Pradesh,JASHPUR,Census 2001,Census 2001,546,Madhya Pradesh,Sheopur,23,1,working_fuzzy_same_state,working_fallback,1,0.0,0.714286,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_JASHPUR,Madhya Pradesh,JASHPUR,Madhya Pradesh,JASHPUR,Census 2011,Census 2011,516,Madhya Pradesh,Sheopur,23,1,working_fuzzy_same_state,working_fallback,1,0.0,0.714286,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_JHABUA,Madhya Pradesh,JHABUA,Madhya Pradesh,JHABUA,Census 2001,Census 2001,237,Madhya Pradesh,Jhabua,23,24,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_JHABUA,Madhya Pradesh,JHABUA,Madhya Pradesh,JHABUA,Census 2011,Census 2011,255,Madhya Pradesh,Jhabua,23,47,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_KABIRDHAM,Madhya Pradesh,KABIRDHAM,Madhya Pradesh,KABIRDHAM,Census 2001,Census 2001,204,Madhya Pradesh,Harda,23,36,working_fuzzy_same_state,working_fallback,1,0.0,0.571429,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_KABIRDHAM,Madhya Pradesh,KABIRDHAM,Madhya Pradesh,KABIRDHAM,Census 2011,Census 2011,219,Madhya Pradesh,Harda,23,31,working_fuzzy_same_state,working_fallback,1,0.0,0.571429,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_KANKER,Madhya Pradesh,KANKER,Madhya Pradesh,KANKER,Census 2001,Census 2001,108,Madhya Pradesh,Katni,23,38,working_fuzzy_same_state,working_fallback,1,0.0,0.545455,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_KANKER,Madhya Pradesh,KANKER,Madhya Pradesh,KANKER,Census 2011,Census 2011,291,Madhya Pradesh,Katni,23,33,working_fuzzy_same_state,working_fallback,1,0.0,0.545455,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_KATNI,Madhya Pradesh,KATNI,Madhya Pradesh,KATNI,Census 2001,Census 2001,108,Madhya Pradesh,Katni,23,38,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_KATNI,Madhya Pradesh,KATNI,Madhya Pradesh,KATNI,Census 2011,Census 2011,291,Madhya Pradesh,Katni,23,33,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_KHANDWA,Madhya Pradesh,KHANDWA,Madhya Pradesh,KHANDWA,Census 2001,Census 2001,204,Madhya Pradesh,Harda,23,36,working_fuzzy_same_state,working_fallback,1,0.0,0.666667,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_KHANDWA,Madhya Pradesh,KHANDWA,Madhya Pradesh,KHANDWA,Census 2011,Census 2011,219,Madhya Pradesh,Harda,23,31,working_fuzzy_same_state,working_fallback,1,0.0,0.666667,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_KHARGONE,Madhya Pradesh,KHARGONE,Madhya Pradesh,KHARGONE,Census 2001,Census 2001,133,Madhya Pradesh,Dhar,23,25,working_fuzzy_same_state,working_fallback,1,0.0,0.5,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_KHARGONE,Madhya Pradesh,KHARGONE,Madhya Pradesh,KHARGONE,Census 2011,Census 2011,146,Madhya Pradesh,Dhar,23,21,working_fuzzy_same_state,working_fallback,1,0.0,0.5,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_KORBA,Madhya Pradesh,KORBA,Madhya Pradesh,KORBA,Census 2001,Census 2001,545,Madhya Pradesh,Morena,23,2,working_fuzzy_same_state,working_fallback,1,0.0,0.545455,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_KORBA,Madhya Pradesh,KORBA,Madhya Pradesh,KORBA,Census 2011,Census 2011,379,Madhya Pradesh,Morena,23,2,working_fuzzy_same_state,working_fallback,1,0.0,0.545455,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_KOREA,Madhya Pradesh,KOREA,Madhya Pradesh,KOREA,Census 2001,Census 2001,545,Madhya Pradesh,Morena,23,2,working_fuzzy_same_state,working_fallback,1,0.0,0.727273,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_KOREA,Madhya Pradesh,KOREA,Madhya Pradesh,KOREA,Census 2011,Census 2011,379,Madhya Pradesh,Morena,23,2,working_fuzzy_same_state,working_fallback,1,0.0,0.727273,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_MAHASAMUND,Madhya Pradesh,MAHASAMUND,Madhya Pradesh,MAHASAMUND,Census 2001,Census 2001,274,Madhya Pradesh,Mandsaur,23,19,working_fuzzy_same_state,working_fallback,1,0.0,0.555556,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_MAHASAMUND,Madhya Pradesh,MAHASAMUND,Madhya Pradesh,MAHASAMUND,Census 2011,Census 2011,364,Madhya Pradesh,Mandsaur,23,16,working_fuzzy_same_state,working_fallback,1,0.0,0.555556,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_MANDLA,Madhya Pradesh,MANDLA,Madhya Pradesh,MANDLA,Census 2001,Census 2001,574,Madhya Pradesh,Mandla,23,42,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_MANDLA,Madhya Pradesh,MANDLA,Madhya Pradesh,MANDLA,Census 2011,Census 2011,363,Madhya Pradesh,Mandla,23,37,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_MANDSAUR,Madhya Pradesh,MANDSAUR,Madhya Pradesh,MANDSAUR,Census 2001,Census 2001,274,Madhya Pradesh,Mandsaur,23,19,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_MANDSAUR,Madhya Pradesh,MANDSAUR,Madhya Pradesh,MANDSAUR,Census 2011,Census 2011,364,Madhya Pradesh,Mandsaur,23,16,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_MORENA,Madhya Pradesh,MORENA,Madhya Pradesh,MORENA,Census 2001,Census 2001,545,Madhya Pradesh,Morena,23,2,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_MORENA,Madhya Pradesh,MORENA,Madhya Pradesh,MORENA,Census 2011,Census 2011,379,Madhya Pradesh,Morena,23,2,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_NARSINGHPUR,Madhya Pradesh,NARSINGHPUR,Madhya Pradesh,NARSINGHPUR,Census 2001,Census 2001,356,Madhya Pradesh,Narsimhapur,23,40,working_fuzzy_same_state,working_fallback,1,0.0,0.818182,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_NARSINGHPUR,Madhya Pradesh,NARSINGHPUR,Madhya Pradesh,NARSINGHPUR,Census 2011,Census 2011,402,Madhya Pradesh,Narsimhapur,23,35,working_fuzzy_same_state,working_fallback,1,0.0,0.818182,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_NEEMUCH,Madhya Pradesh,NEEMUCH,Madhya Pradesh,NEEMUCH,Census 2001,Census 2001,359,Madhya Pradesh,Neemuch,23,18,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_NEEMUCH,Madhya Pradesh,NEEMUCH,Madhya Pradesh,NEEMUCH,Census 2011,Census 2011,407,Madhya Pradesh,Neemuch,23,15,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_PANNA,Madhya Pradesh,PANNA,Madhya Pradesh,PANNA,Census 2001,Census 2001,379,Madhya Pradesh,Panna,23,10,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_PANNA,Madhya Pradesh,PANNA,Madhya Pradesh,PANNA,Census 2011,Census 2011,429,Madhya Pradesh,Panna,23,9,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_RAIPUR,Madhya Pradesh,RAIPUR,Madhya Pradesh,RAIPUR,Census 2001,Census 2001,356,Madhya Pradesh,Narsimhapur,23,40,working_fuzzy_same_state,working_fallback,1,0.0,0.588235,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_RAIPUR,Madhya Pradesh,RAIPUR,Madhya Pradesh,RAIPUR,Census 2011,Census 2011,9,Madhya Pradesh,Alirajpur,23,48,working_fuzzy_same_state,working_fallback,1,0.0,0.666667,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_RAISEN,Madhya Pradesh,RAISEN,Madhya Pradesh,RAISEN,Census 2001,Census 2001,403,Madhya Pradesh,Raisen,23,34,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_RAISEN,Madhya Pradesh,RAISEN,Madhya Pradesh,RAISEN,Census 2011,Census 2011,463,Madhya Pradesh,Raisen,23,29,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_RAJGARH,Madhya Pradesh,RAJGARH,Madhya Pradesh,RAJGARH,Census 2001,Census 2001,407,Madhya Pradesh,Rajgarh,23,30,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_RAJGARH,Madhya Pradesh,RAJGARH,Madhya Pradesh,RAJGARH,Census 2011,Census 2011,465,Madhya Pradesh,Rajgarh,23,25,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_RAJNANDGAON,Madhya Pradesh,RAJNANDGAON,Madhya Pradesh,RAJNANDGAON,Census 2001,Census 2001,407,Madhya Pradesh,Rajgarh,23,30,working_fuzzy_same_state,working_fallback,1,0.0,0.555556,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_RAJNANDGAON,Madhya Pradesh,RAJNANDGAON,Madhya Pradesh,RAJNANDGAON,Census 2011,Census 2011,465,Madhya Pradesh,Rajgarh,23,25,working_fuzzy_same_state,working_fallback,1,0.0,0.555556,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_RATLAM,Madhya Pradesh,RATLAM,Madhya Pradesh,RATLAM,Census 2001,Census 2001,436,Madhya Pradesh,Ratlam,23,20,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_RATLAM,Madhya Pradesh,RATLAM,Madhya Pradesh,RATLAM,Census 2011,Census 2011,476,Madhya Pradesh,Ratlam,23,17,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_REWA,Madhya Pradesh,REWA,Madhya Pradesh,REWA,Census 2001,Census 2001,440,Madhya Pradesh,Rewa,23,14,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_REWA,Madhya Pradesh,REWA,Madhya Pradesh,REWA,Census 2011,Census 2011,480,Madhya Pradesh,Rewa,23,13,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SAGAR,Madhya Pradesh,SAGAR,Madhya Pradesh,SAGAR,Census 2001,Census 2001,446,Madhya Pradesh,Sagar,23,11,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SAGAR,Madhya Pradesh,SAGAR,Madhya Pradesh,SAGAR,Census 2011,Census 2011,488,Madhya Pradesh,Sagar,23,10,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SATNA,Madhya Pradesh,SATNA,Madhya Pradesh,SATNA,Census 2001,Census 2001,419,Madhya Pradesh,Satna,23,13,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SATNA,Madhya Pradesh,SATNA,Madhya Pradesh,SATNA,Census 2011,Census 2011,505,Madhya Pradesh,Satna,23,12,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SEHORE,Madhya Pradesh,SEHORE,Madhya Pradesh,SEHORE,Census 2001,Census 2001,422,Madhya Pradesh,Sehore,23,33,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SEHORE,Madhya Pradesh,SEHORE,Madhya Pradesh,SEHORE,Census 2011,Census 2011,506,Madhya Pradesh,Sehore,23,28,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SEONI,Madhya Pradesh,SEONI,Madhya Pradesh,SEONI,Census 2001,Census 2001,424,Madhya Pradesh,Seoni,23,44,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SEONI,Madhya Pradesh,SEONI,Madhya Pradesh,SEONI,Census 2011,Census 2011,508,Madhya Pradesh,Seoni,23,39,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SHAHDOL,Madhya Pradesh,SHAHDOL,Madhya Pradesh,SHAHDOL,Census 2001,Census 2001,575,Madhya Pradesh,Shahdol,23,16,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SHAHDOL,Madhya Pradesh,SHAHDOL,Madhya Pradesh,SHAHDOL,Census 2011,Census 2011,510,Madhya Pradesh,Shahdol,23,43,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SHAJAPUR,Madhya Pradesh,SHAJAPUR,Madhya Pradesh,SHAJAPUR,Census 2001,Census 2001,427,Madhya Pradesh,Shajapur,23,22,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SHAJAPUR,Madhya Pradesh,SHAJAPUR,Madhya Pradesh,SHAJAPUR,Census 2011,Census 2011,513,Madhya Pradesh,Shajapur,23,19,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SHEOPUR,Madhya Pradesh,SHEOPUR,Madhya Pradesh,SHEOPUR,Census 2001,Census 2001,546,Madhya Pradesh,Sheopur,23,1,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SHEOPUR,Madhya Pradesh,SHEOPUR,Madhya Pradesh,SHEOPUR,Census 2011,Census 2011,516,Madhya Pradesh,Sheopur,23,1,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SHIVPURI,Madhya Pradesh,SHIVPURI,Madhya Pradesh,SHIVPURI,Census 2001,Census 2001,432,Madhya Pradesh,Shivpuri,23,6,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SHIVPURI,Madhya Pradesh,SHIVPURI,Madhya Pradesh,SHIVPURI,Census 2011,Census 2011,519,Madhya Pradesh,Shivpuri,23,6,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SIDHI,Madhya Pradesh,SIDHI,Madhya Pradesh,SIDHI,Census 2001,Census 2001,492,Madhya Pradesh,Sidhi,23,17,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SIDHI,Madhya Pradesh,SIDHI,Madhya Pradesh,SIDHI,Census 2011,Census 2011,524,Madhya Pradesh,Sidhi,23,45,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SINGRAULI,Madhya Pradesh,SINGRAULI,Madhya Pradesh,SINGRAULI,Census 2001,Census 2011,528,Madhya Pradesh,Singrauli,23,46,alternate_layer_confirmed_name,working_strong,1,1.0,1.0,0,0,1,0,1,Requested Census 2001 used confirmed name match from Census 2011
IND_MADHYA_PRADESH_SINGRAULI,Madhya Pradesh,SINGRAULI,Madhya Pradesh,SINGRAULI,Census 2011,Census 2011,528,Madhya Pradesh,Singrauli,23,46,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_SURGUJA,Madhya Pradesh,SURGUJA,Madhya Pradesh,SURGUJA,Census 2001,Census 2001,185,Madhya Pradesh,Guna,23,7,working_fuzzy_same_state,working_fallback,1,0.0,0.545455,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_SURGUJA,Madhya Pradesh,SURGUJA,Madhya Pradesh,SURGUJA,Census 2011,Census 2011,209,Madhya Pradesh,Guna,23,41,working_fuzzy_same_state,working_fallback,1,0.0,0.545455,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_MADHYA_PRADESH_TIKAMGARH,Madhya Pradesh,TIKAMGARH,Madhya Pradesh,TIKAMGARH,Census 2001,Census 2001,282,Madhya Pradesh,Tikamgarh,23,8,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_TIKAMGARH,Madhya Pradesh,TIKAMGARH,Madhya Pradesh,TIKAMGARH,Census 2011,Census 2011,572,Madhya Pradesh,Tikamgarh,23,7,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_MADHYA_PRADESH_UJJAIN,Madhya Pradesh,UJJAIN,Madhya Pradesh,UJJAIN,Census 2001,Census 2001,506,Madhya Pradesh,Ujjain,23,21,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
