district_id,raw_state_name,raw_district_name,canonical_state_name,canonical_district_name,valid_from,valid_to,latitude,longitude,point_method,match_method,match_status,override_type,override_confidence,override_evidence,override_review_status,geometry_source,coordinate_source,crop_rows,unique_years,unique_crops,unique_seasons,notes
IND_KARNATAKA_CHIKMAGALUR,Karnataka,CHIKMAGALUR,Karnataka,CHIKMAGALUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1619,18,58,4,
IND_KARNATAKA_CHITRADURGA,Karnataka,CHITRADURGA,Karnataka,CHITRADURGA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1656,18,55,4,
IND_KARNATAKA_DAKSHIN_KANNAD,Karnataka,DAKSHIN KANNAD,Karnataka,DAKSHIN KANNAD,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,714,18,37,4,
IND_KARNATAKA_DAVANGERE,Karnataka,DAVANGERE,Karnataka,DAVANGERE,1998,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1742,17,58,4,
IND_KARNATAKA_DHARWAD,Karnataka,DHARWAD,Karnataka,DHARWAD,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1624,18,57,4,
IND_KARNATAKA_GADAG,Karnataka,GADAG,Karnataka,GADAG,1998,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1493,17,52,4,
IND_KARNATAKA_GULBARGA,Karnataka,GULBARGA,Karnataka,GULBARGA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1645,18,55,4,
IND_KARNATAKA_HASSAN,Karnataka,HASSAN,Karnataka,HASSAN,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1767,18,57,4,
IND_KARNATAKA_HAVERI,Karnataka,HAVERI,Karnataka,HAVERI,1998,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1714,17,57,4,
IND_KARNATAKA_KODAGU,Karnataka,KODAGU,Karnataka,KODAGU,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,825,18,45,4,
IND_KARNATAKA_KOLAR,Karnataka,KOLAR,Karnataka,KOLAR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1234,18,49,4,
IND_KARNATAKA_KOPPAL,Karnataka,KOPPAL,Karnataka,KOPPAL,1998,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1341,17,44,4,
IND_KARNATAKA_MANDYA,Karnataka,MANDYA,Karnataka,MANDYA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1531,18,55,4,
IND_KARNATAKA_MYSORE,Karnataka,MYSORE,Karnataka,MYSORE,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1640,18,58,4,
IND_KARNATAKA_RAICHUR,Karnataka,RAICHUR,Karnataka,RAICHUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1365,18,47,4,
IND_KARNATAKA_RAMANAGARA,Karnataka,RAMANAGARA,Karnataka,RAMANAGARA,2007,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,620,8,39,4,
IND_KARNATAKA_SHIMOGA,Karnataka,SHIMOGA,Karnataka,SHIMOGA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1625,18,58,4,
IND_KARNATAKA_TUMKUR,Karnataka,TUMKUR,Karnataka,TUMKUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1837,18,59,4,
IND_KARNATAKA_UDUPI,Karnataka,UDUPI,Karnataka,UDUPI,1998,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,738,17,37,4,
IND_KARNATAKA_UTTAR_KANNAD,Karnataka,UTTAR KANNAD,Karnataka,UTTAR KANNAD,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1325,18,49,4,
IND_KARNATAKA_YADGIR,Karnataka,YADGIR,Karnataka,YADGIR,2010,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,420,5,29,4,
IND_KERALA_ALAPPUZHA,Kerala,ALAPPUZHA,Kerala,ALAPPUZHA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,526,18,30,5,
IND_KERALA_ERNAKULAM,Kerala,ERNAKULAM,Kerala,ERNAKULAM,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,507,18,31,5,
IND_KERALA_IDUKKI,Kerala,IDUKKI,Kerala,IDUKKI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,636,18,40,5,
IND_KERALA_KANNUR,Kerala,KANNUR,Kerala,KANNUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,500,18,31,5,
IND_KERALA_KASARAGOD,Kerala,KASARAGOD,Kerala,KASARAGOD,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,558,18,37,5,
IND_KERALA_KOLLAM,Kerala,KOLLAM,Kerala,KOLLAM,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,502,18,33,5,
IND_KERALA_KOTTAYAM,Kerala,KOTTAYAM,Kerala,KOTTAYAM,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,532,18,32,5,
IND_KERALA_KOZHIKODE,Kerala,KOZHIKODE,Kerala,KOZHIKODE,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,476,18,29,5,
IND_KERALA_MALAPPURAM,Kerala,MALAPPURAM,Kerala,MALAPPURAM,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,543,18,34,5,
IND_KERALA_PALAKKAD,Kerala,PALAKKAD,Kerala,PALAKKAD,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,710,18,42,5,
IND_KERALA_PATHANAMTHITTA,Kerala,PATHANAMTHITTA,Kerala,PATHANAMTHITTA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,515,18,31,5,
IND_KERALA_THIRUVANANTHAPURAM,Kerala,THIRUVANANTHAPURAM,Kerala,THIRUVANANTHAPURAM,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,481,18,34,5,
IND_KERALA_THRISSUR,Kerala,THRISSUR,Kerala,THRISSUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,510,18,34,5,
IND_KERALA_WAYANAD,Kerala,WAYANAD,Kerala,WAYANAD,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,534,18,37,4,
IND_MADHYA_PRADESH_AGAR_MALWA,Madhya Pradesh,AGAR MALWA,Madhya Pradesh,AGAR MALWA,2013,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,68,2,30,3,
IND_MADHYA_PRADESH_ALIRAJPUR,Madhya Pradesh,ALIRAJPUR,Madhya Pradesh,ALIRAJPUR,2008,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,368,7,32,3,
IND_MADHYA_PRADESH_ANUPPUR,Madhya Pradesh,ANUPPUR,Madhya Pradesh,ANUPPUR,2002,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,678,13,50,3,
IND_MADHYA_PRADESH_ASHOKNAGAR,Madhya Pradesh,ASHOKNAGAR,Madhya Pradesh,ASHOKNAGAR,2003,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,580,12,47,3,
IND_MADHYA_PRADESH_BALAGHAT,Madhya Pradesh,BALAGHAT,Madhya Pradesh,BALAGHAT,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1130,18,58,3,
IND_MADHYA_PRADESH_BARWANI,Madhya Pradesh,BARWANI,Madhya Pradesh,BARWANI,1998,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,958,17,55,3,
IND_MADHYA_PRADESH_BASTAR,Madhya Pradesh,BASTAR,Madhya Pradesh,BASTAR,1997,1999,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,44,3,25,3,
IND_MADHYA_PRADESH_BETUL,Madhya Pradesh,BETUL,Madhya Pradesh,BETUL,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1002,18,56,3,
IND_MADHYA_PRADESH_BHIND,Madhya Pradesh,BHIND,Madhya Pradesh,BHIND,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,775,18,50,3,
IND_MADHYA_PRADESH_BHOPAL,Madhya Pradesh,BHOPAL,Madhya Pradesh,BHOPAL,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,802,18,49,3,
IND_MADHYA_PRADESH_BILASPUR,Madhya Pradesh,BILASPUR,Madhya Pradesh,BILASPUR,1997,1999,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,44,3,25,3,
IND_MADHYA_PRADESH_BURHANPUR,Madhya Pradesh,BURHANPUR,Madhya Pradesh,BURHANPUR,2003,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,662,12,51,3,
IND_MADHYA_PRADESH_CHHATARPUR,Madhya Pradesh,CHHATARPUR,Madhya Pradesh,CHHATARPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1018,18,54,3,
IND_MADHYA_PRADESH_CHHINDWARA,Madhya Pradesh,CHHINDWARA,Madhya Pradesh,CHHINDWARA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1131,18,58,3,
IND_MADHYA_PRADESH_DAMOH,Madhya Pradesh,DAMOH,Madhya Pradesh,DAMOH,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,975,18,52,3,
IND_MADHYA_PRADESH_DANTEWADA,Madhya Pradesh,DANTEWADA,Madhya Pradesh,DANTEWADA,1998,1999,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,31,2,24,3,
IND_MADHYA_PRADESH_DATIA,Madhya Pradesh,DATIA,Madhya Pradesh,DATIA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,855,18,50,3,
IND_MADHYA_PRADESH_DEWAS,Madhya Pradesh,DEWAS,Madhya Pradesh,DEWAS,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,919,18,55,3,
IND_MADHYA_PRADESH_DHAMTARI,Madhya Pradesh,DHAMTARI,Madhya Pradesh,DHAMTARI,1998,1999,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,28,2,20,3,
IND_MADHYA_PRADESH_DHAR,Madhya Pradesh,DHAR,Madhya Pradesh,DHAR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1095,18,59,3,
IND_MADHYA_PRADESH_DINDORI,Madhya Pradesh,DINDORI,Madhya Pradesh,DINDORI,1998,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,806,17,43,3,
IND_MADHYA_PRADESH_DURG,Madhya Pradesh,DURG,Madhya Pradesh,DURG,1997,1999,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,43,3,23,3,
IND_MADHYA_PRADESH_GUNA,Madhya Pradesh,GUNA,Madhya Pradesh,GUNA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,880,18,50,3,
IND_MADHYA_PRADESH_GWALIOR,Madhya Pradesh,GWALIOR,Madhya Pradesh,GWALIOR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,783,18,45,3,
IND_MADHYA_PRADESH_HARDA,Madhya Pradesh,HARDA,Madhya Pradesh,HARDA,1998,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,928,17,55,3,
IND_MADHYA_PRADESH_HOSHANGABAD,Madhya Pradesh,HOSHANGABAD,Madhya Pradesh,HOSHANGABAD,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1060,18,60,3,
IND_MADHYA_PRADESH_INDORE,Madhya Pradesh,INDORE,Madhya Pradesh,INDORE,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,810,18,50,3,
IND_MADHYA_PRADESH_JABALPUR,Madhya Pradesh,JABALPUR,Madhya Pradesh,JABALPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,987,18,54,3,
IND_MADHYA_PRADESH_JANJGIR_CHAMPA,Madhya Pradesh,JANJGIR-CHAMPA,Madhya Pradesh,JANJGIR-CHAMPA,1998,1999,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,29,2,21,3,
IND_MADHYA_PRADESH_JASHPUR,Madhya Pradesh,JASHPUR,Madhya Pradesh,JASHPUR,1998,1999,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,30,2,22,3,
IND_MADHYA_PRADESH_JHABUA,Madhya Pradesh,JHABUA,Madhya Pradesh,JHABUA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,942,18,54,3,
IND_MADHYA_PRADESH_KABIRDHAM,Madhya Pradesh,KABIRDHAM,Madhya Pradesh,KABIRDHAM,1998,1998,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,12,1,12,3,
IND_MADHYA_PRADESH_KANKER,Madhya Pradesh,KANKER,Madhya Pradesh,KANKER,1998,1999,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,31,2,23,3,
IND_MADHYA_PRADESH_KATNI,Madhya Pradesh,KATNI,Madhya Pradesh,KATNI,1998,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,923,17,52,3,
IND_MADHYA_PRADESH_KHANDWA,Madhya Pradesh,KHANDWA,Madhya Pradesh,KHANDWA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1123,18,62,3,
IND_MADHYA_PRADESH_KHARGONE,Madhya Pradesh,KHARGONE,Madhya Pradesh,KHARGONE,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1012,18,58,3,
IND_MADHYA_PRADESH_KORBA,Madhya Pradesh,KORBA,Madhya Pradesh,KORBA,1998,1999,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,29,2,21,3,
IND_MADHYA_PRADESH_KOREA,Madhya Pradesh,KOREA,Madhya Pradesh,KOREA,1998,1999,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,29,2,22,3,
IND_MADHYA_PRADESH_MAHASAMUND,Madhya Pradesh,MAHASAMUND,Madhya Pradesh,MAHASAMUND,1998,1999,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,29,2,21,3,
IND_MADHYA_PRADESH_MANDLA,Madhya Pradesh,MANDLA,Madhya Pradesh,MANDLA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,953,18,48,3,
IND_MADHYA_PRADESH_MANDSAUR,Madhya Pradesh,MANDSAUR,Madhya Pradesh,MANDSAUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,866,18,55,3,
IND_MADHYA_PRADESH_MORENA,Madhya Pradesh,MORENA,Madhya Pradesh,MORENA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,766,18,43,3,
IND_MADHYA_PRADESH_NARSINGHPUR,Madhya Pradesh,NARSINGHPUR,Madhya Pradesh,NARSINGHPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,972,18,54,3,
IND_MADHYA_PRADESH_NEEMUCH,Madhya Pradesh,NEEMUCH,Madhya Pradesh,NEEMUCH,1998,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,802,17,51,3,
IND_MADHYA_PRADESH_PANNA,Madhya Pradesh,PANNA,Madhya Pradesh,PANNA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,956,18,55,3,
IND_MADHYA_PRADESH_RAIPUR,Madhya Pradesh,RAIPUR,Madhya Pradesh,RAIPUR,1997,1999,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,46,3,25,3,
IND_MADHYA_PRADESH_RAISEN,Madhya Pradesh,RAISEN,Madhya Pradesh,RAISEN,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,949,18,54,3,
IND_MADHYA_PRADESH_RAJGARH,Madhya Pradesh,RAJGARH,Madhya Pradesh,RAJGARH,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,835,18,58,3,
IND_MADHYA_PRADESH_RAJNANDGAON,Madhya Pradesh,RAJNANDGAON,Madhya Pradesh,RAJNANDGAON,1997,1999,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,45,3,26,3,
IND_MADHYA_PRADESH_RATLAM,Madhya Pradesh,RATLAM,Madhya Pradesh,RATLAM,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,976,18,57,3,
IND_MADHYA_PRADESH_REWA,Madhya Pradesh,REWA,Madhya Pradesh,REWA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,996,18,56,3,
IND_MADHYA_PRADESH_SAGAR,Madhya Pradesh,SAGAR,Madhya Pradesh,SAGAR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1036,18,57,3,
IND_MADHYA_PRADESH_SATNA,Madhya Pradesh,SATNA,Madhya Pradesh,SATNA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,976,18,56,3,
IND_MADHYA_PRADESH_SEHORE,Madhya Pradesh,SEHORE,Madhya Pradesh,SEHORE,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,886,18,51,3,
IND_MADHYA_PRADESH_SEONI,Madhya Pradesh,SEONI,Madhya Pradesh,SEONI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1067,18,58,3,
IND_MADHYA_PRADESH_SHAHDOL,Madhya Pradesh,SHAHDOL,Madhya Pradesh,SHAHDOL,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1004,18,58,3,
IND_MADHYA_PRADESH_SHAJAPUR,Madhya Pradesh,SHAJAPUR,Madhya Pradesh,SHAJAPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,882,18,54,3,
IND_MADHYA_PRADESH_SHEOPUR,Madhya Pradesh,SHEOPUR,Madhya Pradesh,SHEOPUR,1998,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,736,17,42,3,
IND_MADHYA_PRADESH_SHIVPURI,Madhya Pradesh,SHIVPURI,Madhya Pradesh,SHIVPURI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,948,18,54,3,
IND_MADHYA_PRADESH_SIDHI,Madhya Pradesh,SIDHI,Madhya Pradesh,SIDHI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,976,18,55,3,
IND_MADHYA_PRADESH_SINGRAULI,Madhya Pradesh,SINGRAULI,Madhya Pradesh,SINGRAULI,2008,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,373,7,35,3,
IND_MADHYA_PRADESH_SURGUJA,Madhya Pradesh,SURGUJA,Madhya Pradesh,SURGUJA,1997,1999,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,45,3,25,3,
IND_MADHYA_PRADESH_TIKAMGARH,Madhya Pradesh,TIKAMGARH,Madhya Pradesh,TIKAMGARH,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,957,18,53,3,
IND_MADHYA_PRADESH_UJJAIN,Madhya Pradesh,UJJAIN,Madhya Pradesh,UJJAIN,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,888,18,57,3,
IND_MADHYA_PRADESH_UMARIA,Madhya Pradesh,UMARIA,Madhya Pradesh,UMARIA,1998,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,866,17,48,3,
IND_MADHYA_PRADESH_VIDISHA,Madhya Pradesh,VIDISHA,Madhya Pradesh,VIDISHA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,872,18,52,3,
IND_MAHARASHTRA_AHMEDNAGAR,Maharashtra,AHMEDNAGAR,Maharashtra,AHMEDNAGAR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1010,18,35,5,
IND_MAHARASHTRA_AKOLA,Maharashtra,AKOLA,Maharashtra,AKOLA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,722,18,31,4,
IND_MAHARASHTRA_AMRAVATI,Maharashtra,AMRAVATI,Maharashtra,AMRAVATI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,820,18,34,4,
IND_MAHARASHTRA_AURANGABAD,Maharashtra,AURANGABAD,Maharashtra,AURANGABAD,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,879,18,32,4,
IND_MAHARASHTRA_BEED,Maharashtra,BEED,Maharashtra,BEED,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,964,18,34,4,
IND_MAHARASHTRA_BHANDARA,Maharashtra,BHANDARA,Maharashtra,BHANDARA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,585,18,29,4,
IND_MAHARASHTRA_BULDHANA,Maharashtra,BULDHANA,Maharashtra,BULDHANA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,826,18,34,4,
IND_MAHARASHTRA_CHANDRAPUR,Maharashtra,CHANDRAPUR,Maharashtra,CHANDRAPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,678,18,31,4,
IND_MAHARASHTRA_DHULE,Maharashtra,DHULE,Maharashtra,DHULE,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,868,18,34,5,
IND_MAHARASHTRA_GADCHIROLI,Maharashtra,GADCHIROLI,Maharashtra,GADCHIROLI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,629,18,28,4,
IND_MAHARASHTRA_GONDIA,Maharashtra,GONDIA,Maharashtra,GONDIA,1999,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,472,16,25,4,
IND_MAHARASHTRA_HINGOLI,Maharashtra,HINGOLI,Maharashtra,HINGOLI,1999,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,786,16,30,4,
IND_MAHARASHTRA_JALGAON,Maharashtra,JALGAON,Maharashtra,JALGAON,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,828,18,32,5,
IND_MAHARASHTRA_JALNA,Maharashtra,JALNA,Maharashtra,JALNA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,883,18,34,4,
IND_MAHARASHTRA_KOLHAPUR,Maharashtra,KOLHAPUR,Maharashtra,KOLHAPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,855,18,32,4,
IND_MAHARASHTRA_LATUR,Maharashtra,LATUR,Maharashtra,LATUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,970,18,32,4,
IND_MAHARASHTRA_MUMBAI,Maharashtra,MUMBAI,Maharashtra,MUMBAI,1997,1997,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,2,1,1,1,
IND_MAHARASHTRA_NAGPUR,Maharashtra,NAGPUR,Maharashtra,NAGPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,789,18,32,4,
IND_MAHARASHTRA_NANDED,Maharashtra,NANDED,Maharashtra,NANDED,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,950,18,33,4,
IND_MAHARASHTRA_NANDURBAR,Maharashtra,NANDURBAR,Maharashtra,NANDURBAR,1999,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,786,16,30,4,
IND_MAHARASHTRA_NASHIK,Maharashtra,NASHIK,Maharashtra,NASHIK,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,946,18,34,5,
IND_MAHARASHTRA_OSMANABAD,Maharashtra,OSMANABAD,Maharashtra,OSMANABAD,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,962,18,34,5,
IND_MAHARASHTRA_PALGHAR,Maharashtra,PALGHAR,Maharashtra,PALGHAR,2005,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,23,3,12,3,
IND_MAHARASHTRA_PARBHANI,Maharashtra,PARBHANI,Maharashtra,PARBHANI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,971,18,34,4,
IND_MAHARASHTRA_PUNE,Maharashtra,PUNE,Maharashtra,PUNE,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1013,18,34,5,
IND_MAHARASHTRA_RAIGAD,Maharashtra,RAIGAD,Maharashtra,RAIGAD,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,492,18,22,4,
IND_MAHARASHTRA_RATNAGIRI,Maharashtra,RATNAGIRI,Maharashtra,RATNAGIRI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,445,18,21,4,
IND_MAHARASHTRA_SANGLI,Maharashtra,SANGLI,Maharashtra,SANGLI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,929,18,33,4,
IND_MAHARASHTRA_SATARA,Maharashtra,SATARA,Maharashtra,SATARA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,985,18,34,4,
IND_MAHARASHTRA_SINDHUDURG,Maharashtra,SINDHUDURG,Maharashtra,SINDHUDURG,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,426,18,20,4,
IND_MAHARASHTRA_SOLAPUR,Maharashtra,SOLAPUR,Maharashtra,SOLAPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,938,18,34,4,
IND_MAHARASHTRA_THANE,Maharashtra,THANE,Maharashtra,THANE,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,569,18,24,4,
IND_MAHARASHTRA_WARDHA,Maharashtra,WARDHA,Maharashtra,WARDHA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,653,18,33,4,
IND_MAHARASHTRA_WASHIM,Maharashtra,WASHIM,Maharashtra,WASHIM,1999,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,616,16,29,4,
IND_MAHARASHTRA_YAVATMAL,Maharashtra,YAVATMAL,Maharashtra,YAVATMAL,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,713,18,34,4,
IND_MANIPUR_BISHNUPUR,Manipur,BISHNUPUR,Manipur,BISHNUPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,419,18,45,6,
IND_MANIPUR_CHANDEL,Manipur,CHANDEL,Manipur,CHANDEL,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,437,18,45,6,
IND_MANIPUR_CHURACHANDPUR,Manipur,CHURACHANDPUR,Manipur,CHURACHANDPUR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,418,18,47,6,
IND_MANIPUR_IMPHAL_EAST,Manipur,IMPHAL EAST,Manipur,IMPHAL EAST,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,374,18,46,6,
IND_MANIPUR_IMPHAL_WEST,Manipur,IMPHAL WEST,Manipur,IMPHAL WEST,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,367,18,43,6,
IND_MANIPUR_SENAPATI,Manipur,SENAPATI,Manipur,SENAPATI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,449,18,45,6,
IND_MANIPUR_TAMENGLONG,Manipur,TAMENGLONG,Manipur,TAMENGLONG,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,349,18,43,6,
IND_MANIPUR_THOUBAL,Manipur,THOUBAL,Manipur,THOUBAL,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,379,18,43,6,
