district_year_point_id,district_id,Crop_Year,preferred_census_version,used_census_version,district_point_version_id,weather_point_id,latitude,longitude,assignment_method,assignment_confidence,alternate_layer_used,shared_parent_boundary
DYP_01409CBC18222C19,IND_MAHARASHTRA_RAIGAD,2012,Census 2011,Census 2011,DPV_DB0D06378FEBBF72,WPT_FAD9CA0DD0484D3AB904,18.49292855,73.14132669,working_fuzzy_same_state,working_fallback,0,0
DYP_ACA50735C452A46E,IND_MAHARASHTRA_RAIGAD,2013,Census 2011,Census 2011,DPV_DB0D06378FEBBF72,WPT_FAD9CA0DD0484D3AB904,18.49292855,73.14132669,working_fuzzy_same_state,working_fallback,0,0
DYP_6EE39EAFF0057B3B,IND_MAHARASHTRA_RAIGAD,2014,Census 2011,Census 2011,DPV_DB0D06378FEBBF72,WPT_FAD9CA0DD0484D3AB904,18.49292855,73.14132669,working_fuzzy_same_state,working_fallback,0,0
DYP_CC7AB2C66E6F686E,IND_MAHARASHTRA_RATNAGIRI,1997,Census 2001,Census 2001,DPV_190102558FA15AA0,WPT_5D38416F9ABFB195125B,17.28169077,73.44559196,confirmed_exact_unique,confirmed,0,0
DYP_DF1382CD211A93EE,IND_MAHARASHTRA_RATNAGIRI,1998,Census 2001,Census 2001,DPV_190102558FA15AA0,WPT_5D38416F9ABFB195125B,17.28169077,73.44559196,confirmed_exact_unique,confirmed,0,0
DYP_3F1C238159DCEA6A,IND_MAHARASHTRA_RATNAGIRI,1999,Census 2001,Census 2001,DPV_190102558FA15AA0,WPT_5D38416F9ABFB195125B,17.28169077,73.44559196,confirmed_exact_unique,confirmed,0,0
DYP_F5316BB8C77C16DE,IND_MAHARASHTRA_RATNAGIRI,2000,Census 2001,Census 2001,DPV_190102558FA15AA0,WPT_5D38416F9ABFB195125B,17.28169077,73.44559196,confirmed_exact_unique,confirmed,0,0
DYP_373F806BEFE482AB,IND_MAHARASHTRA_RATNAGIRI,2001,Census 2001,Census 2001,DPV_190102558FA15AA0,WPT_5D38416F9ABFB195125B,17.28169077,73.44559196,confirmed_exact_unique,confirmed,0,0
DYP_70FC563AEB981842,IND_MAHARASHTRA_RATNAGIRI,2002,Census 2001,Census 2001,DPV_190102558FA15AA0,WPT_5D38416F9ABFB195125B,17.28169077,73.44559196,confirmed_exact_unique,confirmed,0,0
DYP_3C8DF3E1E6C7CCCC,IND_MAHARASHTRA_RATNAGIRI,2003,Census 2001,Census 2001,DPV_190102558FA15AA0,WPT_5D38416F9ABFB195125B,17.28169077,73.44559196,confirmed_exact_unique,confirmed,0,0
DYP_A8E40E4F65736B0F,IND_MAHARASHTRA_RATNAGIRI,2004,Census 2001,Census 2001,DPV_190102558FA15AA0,WPT_5D38416F9ABFB195125B,17.28169077,73.44559196,confirmed_exact_unique,confirmed,0,0
DYP_5F2C992B0727EB8E,IND_MAHARASHTRA_RATNAGIRI,2005,Census 2001,Census 2001,DPV_190102558FA15AA0,WPT_5D38416F9ABFB195125B,17.28169077,73.44559196,confirmed_exact_unique,confirmed,0,0
DYP_463FA6AFE875CBB0,IND_MAHARASHTRA_RATNAGIRI,2006,Census 2011,Census 2011,DPV_54AF87F44CFF63B4,WPT_5D38416F9ABFB195125B,17.28169077,73.44559196,confirmed_exact_unique,confirmed,0,0
DYP_AC4B2D91215ECB2D,IND_MAHARASHTRA_RATNAGIRI,2007,Census 2011,Census 2011,DPV_54AF87F44CFF63B4,WPT_5D38416F9ABFB195125B,17.28169077,73.44559196,confirmed_exact_unique,confirmed,0,0
DYP_D15C5131967CCF36,IND_MAHARASHTRA_RATNAGIRI,2008,Census 2011,Census 2011,DPV_54AF87F44CFF63B4,WPT_5D38416F9ABFB195125B,17.28169077,73.44559196,confirmed_exact_unique,confirmed,0,0
DYP_0E13B7923B09DCCC,IND_MAHARASHTRA_RATNAGIRI,2009,Census 2011,Census 2011,DPV_54AF87F44CFF63B4,WPT_5D38416F9ABFB195125B,17.28169077,73.44559196,confirmed_exact_unique,confirmed,0,0
DYP_3B75921DF65593E1,IND_MAHARASHTRA_RATNAGIRI,2010,Census 2011,Census 2011,DPV_54AF87F44CFF63B4,WPT_5D38416F9ABFB195125B,17.28169077,73.44559196,confirmed_exact_unique,confirmed,0,0
DYP_32292D427B008925,IND_MAHARASHTRA_RATNAGIRI,2011,Census 2011,Census 2011,DPV_54AF87F44CFF63B4,WPT_5D38416F9ABFB195125B,17.28169077,73.44559196,confirmed_exact_unique,confirmed,0,0
DYP_6F8EFFDA2A5F019A,IND_MAHARASHTRA_RATNAGIRI,2012,Census 2011,Census 2011,DPV_54AF87F44CFF63B4,WPT_5D38416F9ABFB195125B,17.28169077,73.44559196,confirmed_exact_unique,confirmed,0,0
DYP_F1844002CB7D338A,IND_MAHARASHTRA_RATNAGIRI,2013,Census 2011,Census 2011,DPV_54AF87F44CFF63B4,WPT_5D38416F9ABFB195125B,17.28169077,73.44559196,confirmed_exact_unique,confirmed,0,0
DYP_C34453845AC512D9,IND_MAHARASHTRA_RATNAGIRI,2014,Census 2011,Census 2011,DPV_54AF87F44CFF63B4,WPT_5D38416F9ABFB195125B,17.28169077,73.44559196,confirmed_exact_unique,confirmed,0,0
DYP_76B749183460069E,IND_MAHARASHTRA_SANGLI,1997,Census 2001,Census 2001,DPV_E4FDE0231B039E34,WPT_1FD16269A75AC19460E4,17.17172707,74.59237298,confirmed_exact_unique,confirmed,0,0
DYP_321AECE4F99C76C7,IND_MAHARASHTRA_SANGLI,1998,Census 2001,Census 2001,DPV_E4FDE0231B039E34,WPT_1FD16269A75AC19460E4,17.17172707,74.59237298,confirmed_exact_unique,confirmed,0,0
DYP_556F73B8167E7A75,IND_MAHARASHTRA_SANGLI,1999,Census 2001,Census 2001,DPV_E4FDE0231B039E34,WPT_1FD16269A75AC19460E4,17.17172707,74.59237298,confirmed_exact_unique,confirmed,0,0
DYP_9DE03D55F2F26E49,IND_MAHARASHTRA_SANGLI,2000,Census 2001,Census 2001,DPV_E4FDE0231B039E34,WPT_1FD16269A75AC19460E4,17.17172707,74.59237298,confirmed_exact_unique,confirmed,0,0
DYP_CD22D66F844D65D1,IND_MAHARASHTRA_SANGLI,2001,Census 2001,Census 2001,DPV_E4FDE0231B039E34,WPT_1FD16269A75AC19460E4,17.17172707,74.59237298,confirmed_exact_unique,confirmed,0,0
DYP_67C67A547C5CEF22,IND_MAHARASHTRA_SANGLI,2002,Census 2001,Census 2001,DPV_E4FDE0231B039E34,WPT_1FD16269A75AC19460E4,17.17172707,74.59237298,confirmed_exact_unique,confirmed,0,0
DYP_84C1531B2B0D4CDC,IND_MAHARASHTRA_SANGLI,2003,Census 2001,Census 2001,DPV_E4FDE0231B039E34,WPT_1FD16269A75AC19460E4,17.17172707,74.59237298,confirmed_exact_unique,confirmed,0,0
DYP_7610B59E0ACC50E6,IND_MAHARASHTRA_SANGLI,2004,Census 2001,Census 2001,DPV_E4FDE0231B039E34,WPT_1FD16269A75AC19460E4,17.17172707,74.59237298,confirmed_exact_unique,confirmed,0,0
DYP_21E23376389342B6,IND_MAHARASHTRA_SANGLI,2005,Census 2001,Census 2001,DPV_E4FDE0231B039E34,WPT_1FD16269A75AC19460E4,17.17172707,74.59237298,confirmed_exact_unique,confirmed,0,0
DYP_9FB5B47AC6DE0FB1,IND_MAHARASHTRA_SANGLI,2006,Census 2011,Census 2011,DPV_C329BED45807D633,WPT_1FD16269A75AC19460E4,17.17172707,74.59237298,confirmed_exact_unique,confirmed,0,0
DYP_DBB1054338166FB4,IND_MAHARASHTRA_SANGLI,2007,Census 2011,Census 2011,DPV_C329BED45807D633,WPT_1FD16269A75AC19460E4,17.17172707,74.59237298,confirmed_exact_unique,confirmed,0,0
DYP_83B2FD45D06BDA22,IND_MAHARASHTRA_SANGLI,2008,Census 2011,Census 2011,DPV_C329BED45807D633,WPT_1FD16269A75AC19460E4,17.17172707,74.59237298,confirmed_exact_unique,confirmed,0,0
DYP_F0387099B872ECFE,IND_MAHARASHTRA_SANGLI,2009,Census 2011,Census 2011,DPV_C329BED45807D633,WPT_1FD16269A75AC19460E4,17.17172707,74.59237298,confirmed_exact_unique,confirmed,0,0
DYP_D062B73BA2B80B4F,IND_MAHARASHTRA_SANGLI,2010,Census 2011,Census 2011,DPV_C329BED45807D633,WPT_1FD16269A75AC19460E4,17.17172707,74.59237298,confirmed_exact_unique,confirmed,0,0
DYP_43FB156BADE53759,IND_MAHARASHTRA_SANGLI,2011,Census 2011,Census 2011,DPV_C329BED45807D633,WPT_1FD16269A75AC19460E4,17.17172707,74.59237298,confirmed_exact_unique,confirmed,0,0
DYP_740FB2D67D721410,IND_MAHARASHTRA_SANGLI,2012,Census 2011,Census 2011,DPV_C329BED45807D633,WPT_1FD16269A75AC19460E4,17.17172707,74.59237298,confirmed_exact_unique,confirmed,0,0
DYP_F0B2841D92EF995E,IND_MAHARASHTRA_SANGLI,2013,Census 2011,Census 2011,DPV_C329BED45807D633,WPT_1FD16269A75AC19460E4,17.17172707,74.59237298,confirmed_exact_unique,confirmed,0,0
DYP_FD31F64F59C192C8,IND_MAHARASHTRA_SANGLI,2014,Census 2011,Census 2011,DPV_C329BED45807D633,WPT_1FD16269A75AC19460E4,17.17172707,74.59237298,confirmed_exact_unique,confirmed,0,0
DYP_7B4C9EA95A8F8D4A,IND_MAHARASHTRA_SATARA,1997,Census 2001,Census 2001,DPV_832D47DBA2FDE6ED,WPT_0B0E5696590A71696857,17.63856076,74.30011997,confirmed_exact_unique,confirmed,0,0
DYP_014C64C1FD7D306B,IND_MAHARASHTRA_SATARA,1998,Census 2001,Census 2001,DPV_832D47DBA2FDE6ED,WPT_0B0E5696590A71696857,17.63856076,74.30011997,confirmed_exact_unique,confirmed,0,0
DYP_A071B5790E77AD10,IND_MAHARASHTRA_SATARA,1999,Census 2001,Census 2001,DPV_832D47DBA2FDE6ED,WPT_0B0E5696590A71696857,17.63856076,74.30011997,confirmed_exact_unique,confirmed,0,0
DYP_A33C1F40CDC8C003,IND_MAHARASHTRA_SATARA,2000,Census 2001,Census 2001,DPV_832D47DBA2FDE6ED,WPT_0B0E5696590A71696857,17.63856076,74.30011997,confirmed_exact_unique,confirmed,0,0
DYP_422778E2297A7207,IND_MAHARASHTRA_SATARA,2001,Census 2001,Census 2001,DPV_832D47DBA2FDE6ED,WPT_0B0E5696590A71696857,17.63856076,74.30011997,confirmed_exact_unique,confirmed,0,0
DYP_1CD8C2093A07A55C,IND_MAHARASHTRA_SATARA,2002,Census 2001,Census 2001,DPV_832D47DBA2FDE6ED,WPT_0B0E5696590A71696857,17.63856076,74.30011997,confirmed_exact_unique,confirmed,0,0
DYP_FCD56E74EF319992,IND_MAHARASHTRA_SATARA,2003,Census 2001,Census 2001,DPV_832D47DBA2FDE6ED,WPT_0B0E5696590A71696857,17.63856076,74.30011997,confirmed_exact_unique,confirmed,0,0
DYP_524A5CA3B5679193,IND_MAHARASHTRA_SATARA,2004,Census 2001,Census 2001,DPV_832D47DBA2FDE6ED,WPT_0B0E5696590A71696857,17.63856076,74.30011997,confirmed_exact_unique,confirmed,0,0
DYP_0592F26AF30D8222,IND_MAHARASHTRA_SATARA,2005,Census 2001,Census 2001,DPV_832D47DBA2FDE6ED,WPT_0B0E5696590A71696857,17.63856076,74.30011997,confirmed_exact_unique,confirmed,0,0
DYP_DDA2E6B488B3B0C4,IND_MAHARASHTRA_SATARA,2006,Census 2011,Census 2011,DPV_F6C560D626785DCD,WPT_0B0E5696590A71696857,17.63856076,74.30011997,confirmed_exact_unique,confirmed,0,0
DYP_5A4A417BE478812B,IND_MAHARASHTRA_SATARA,2007,Census 2011,Census 2011,DPV_F6C560D626785DCD,WPT_0B0E5696590A71696857,17.63856076,74.30011997,confirmed_exact_unique,confirmed,0,0
DYP_5FBEA2F1640DCC41,IND_MAHARASHTRA_SATARA,2008,Census 2011,Census 2011,DPV_F6C560D626785DCD,WPT_0B0E5696590A71696857,17.63856076,74.30011997,confirmed_exact_unique,confirmed,0,0
DYP_9AD39642DFA6AF03,IND_MAHARASHTRA_SATARA,2009,Census 2011,Census 2011,DPV_F6C560D626785DCD,WPT_0B0E5696590A71696857,17.63856076,74.30011997,confirmed_exact_unique,confirmed,0,0
DYP_51ADCD90556F2061,IND_MAHARASHTRA_SATARA,2010,Census 2011,Census 2011,DPV_F6C560D626785DCD,WPT_0B0E5696590A71696857,17.63856076,74.30011997,confirmed_exact_unique,confirmed,0,0
DYP_8937880811364800,IND_MAHARASHTRA_SATARA,2011,Census 2011,Census 2011,DPV_F6C560D626785DCD,WPT_0B0E5696590A71696857,17.63856076,74.30011997,confirmed_exact_unique,confirmed,0,0
DYP_C842238B87BB92EC,IND_MAHARASHTRA_SATARA,2012,Census 2011,Census 2011,DPV_F6C560D626785DCD,WPT_0B0E5696590A71696857,17.63856076,74.30011997,confirmed_exact_unique,confirmed,0,0
DYP_8D8EB5B1B0032018,IND_MAHARASHTRA_SATARA,2013,Census 2011,Census 2011,DPV_F6C560D626785DCD,WPT_0B0E5696590A71696857,17.63856076,74.30011997,confirmed_exact_unique,confirmed,0,0
DYP_81F44B54607AA790,IND_MAHARASHTRA_SATARA,2014,Census 2011,Census 2011,DPV_F6C560D626785DCD,WPT_0B0E5696590A71696857,17.63856076,74.30011997,confirmed_exact_unique,confirmed,0,0
DYP_BF3D3DCAAA3BC5F7,IND_MAHARASHTRA_SINDHUDURG,1997,Census 2001,Census 2001,DPV_423DBACDF296E857,WPT_9B6452E809036C204F4B,16.13407402,73.66240281,confirmed_exact_unique,confirmed,0,0
DYP_FADF5AABEB11A4CF,IND_MAHARASHTRA_SINDHUDURG,1998,Census 2001,Census 2001,DPV_423DBACDF296E857,WPT_9B6452E809036C204F4B,16.13407402,73.66240281,confirmed_exact_unique,confirmed,0,0
DYP_687B1FF97565BF4F,IND_MAHARASHTRA_SINDHUDURG,1999,Census 2001,Census 2001,DPV_423DBACDF296E857,WPT_9B6452E809036C204F4B,16.13407402,73.66240281,confirmed_exact_unique,confirmed,0,0
DYP_CD9DF9B3AB7B23A0,IND_MAHARASHTRA_SINDHUDURG,2000,Census 2001,Census 2001,DPV_423DBACDF296E857,WPT_9B6452E809036C204F4B,16.13407402,73.66240281,confirmed_exact_unique,confirmed,0,0
DYP_B362EA7D6CE4DBE3,IND_MAHARASHTRA_SINDHUDURG,2001,Census 2001,Census 2001,DPV_423DBACDF296E857,WPT_9B6452E809036C204F4B,16.13407402,73.66240281,confirmed_exact_unique,confirmed,0,0
DYP_63E270A2D1674E14,IND_MAHARASHTRA_SINDHUDURG,2002,Census 2001,Census 2001,DPV_423DBACDF296E857,WPT_9B6452E809036C204F4B,16.13407402,73.66240281,confirmed_exact_unique,confirmed,0,0
DYP_2034C5B2A1842A22,IND_MAHARASHTRA_SINDHUDURG,2003,Census 2001,Census 2001,DPV_423DBACDF296E857,WPT_9B6452E809036C204F4B,16.13407402,73.66240281,confirmed_exact_unique,confirmed,0,0
DYP_60A57328D9BF953B,IND_MAHARASHTRA_SINDHUDURG,2004,Census 2001,Census 2001,DPV_423DBACDF296E857,WPT_9B6452E809036C204F4B,16.13407402,73.66240281,confirmed_exact_unique,confirmed,0,0
DYP_3DB109DB93959A80,IND_MAHARASHTRA_SINDHUDURG,2005,Census 2001,Census 2001,DPV_423DBACDF296E857,WPT_9B6452E809036C204F4B,16.13407402,73.66240281,confirmed_exact_unique,confirmed,0,0
DYP_559EDEEC47D59577,IND_MAHARASHTRA_SINDHUDURG,2006,Census 2011,Census 2011,DPV_622614D9CF9153B1,WPT_9B6452E809036C204F4B,16.13407402,73.66240281,confirmed_exact_unique,confirmed,0,0
DYP_C873CECFDA97CAD3,IND_MAHARASHTRA_SINDHUDURG,2007,Census 2011,Census 2011,DPV_622614D9CF9153B1,WPT_9B6452E809036C204F4B,16.13407402,73.66240281,confirmed_exact_unique,confirmed,0,0
DYP_90D85E521725945C,IND_MAHARASHTRA_SINDHUDURG,2008,Census 2011,Census 2011,DPV_622614D9CF9153B1,WPT_9B6452E809036C204F4B,16.13407402,73.66240281,confirmed_exact_unique,confirmed,0,0
DYP_1A5C47B7246CD932,IND_MAHARASHTRA_SINDHUDURG,2009,Census 2011,Census 2011,DPV_622614D9CF9153B1,WPT_9B6452E809036C204F4B,16.13407402,73.66240281,confirmed_exact_unique,confirmed,0,0
DYP_D6C21CF5DA4B05E8,IND_MAHARASHTRA_SINDHUDURG,2010,Census 2011,Census 2011,DPV_622614D9CF9153B1,WPT_9B6452E809036C204F4B,16.13407402,73.66240281,confirmed_exact_unique,confirmed,0,0
DYP_C8AC75FF809EED78,IND_MAHARASHTRA_SINDHUDURG,2011,Census 2011,Census 2011,DPV_622614D9CF9153B1,WPT_9B6452E809036C204F4B,16.13407402,73.66240281,confirmed_exact_unique,confirmed,0,0
DYP_EA5053E9B41CDA2A,IND_MAHARASHTRA_SINDHUDURG,2012,Census 2011,Census 2011,DPV_622614D9CF9153B1,WPT_9B6452E809036C204F4B,16.13407402,73.66240281,confirmed_exact_unique,confirmed,0,0
DYP_BC66BD8AE007940C,IND_MAHARASHTRA_SINDHUDURG,2013,Census 2011,Census 2011,DPV_622614D9CF9153B1,WPT_9B6452E809036C204F4B,16.13407402,73.66240281,confirmed_exact_unique,confirmed,0,0
DYP_7A03D1C0B49216B3,IND_MAHARASHTRA_SINDHUDURG,2014,Census 2011,Census 2011,DPV_622614D9CF9153B1,WPT_9B6452E809036C204F4B,16.13407402,73.66240281,confirmed_exact_unique,confirmed,0,0
DYP_EB3EFCE3783F8571,IND_MAHARASHTRA_SOLAPUR,1997,Census 2001,Census 2001,DPV_A57DCB460A016FE0,WPT_393A49D6E4FC33FD6955,17.83424459,75.29654723,confirmed_exact_unique,confirmed,0,0
DYP_09FEAF1D91F698CF,IND_MAHARASHTRA_SOLAPUR,1998,Census 2001,Census 2001,DPV_A57DCB460A016FE0,WPT_393A49D6E4FC33FD6955,17.83424459,75.29654723,confirmed_exact_unique,confirmed,0,0
DYP_A20FE8E560CCCC3D,IND_MAHARASHTRA_SOLAPUR,1999,Census 2001,Census 2001,DPV_A57DCB460A016FE0,WPT_393A49D6E4FC33FD6955,17.83424459,75.29654723,confirmed_exact_unique,confirmed,0,0
DYP_2F357174C489D99E,IND_MAHARASHTRA_SOLAPUR,2000,Census 2001,Census 2001,DPV_A57DCB460A016FE0,WPT_393A49D6E4FC33FD6955,17.83424459,75.29654723,confirmed_exact_unique,confirmed,0,0
DYP_92FB13101381CB2F,IND_MAHARASHTRA_SOLAPUR,2001,Census 2001,Census 2001,DPV_A57DCB460A016FE0,WPT_393A49D6E4FC33FD6955,17.83424459,75.29654723,confirmed_exact_unique,confirmed,0,0
DYP_3B8D86CF20D34E2F,IND_MAHARASHTRA_SOLAPUR,2002,Census 2001,Census 2001,DPV_A57DCB460A016FE0,WPT_393A49D6E4FC33FD6955,17.83424459,75.29654723,confirmed_exact_unique,confirmed,0,0
DYP_9B7A4FBE0F6E7B20,IND_MAHARASHTRA_SOLAPUR,2003,Census 2001,Census 2001,DPV_A57DCB460A016FE0,WPT_393A49D6E4FC33FD6955,17.83424459,75.29654723,confirmed_exact_unique,confirmed,0,0
DYP_69D0BFF545AFC04B,IND_MAHARASHTRA_SOLAPUR,2004,Census 2001,Census 2001,DPV_A57DCB460A016FE0,WPT_393A49D6E4FC33FD6955,17.83424459,75.29654723,confirmed_exact_unique,confirmed,0,0
DYP_EDE969AEB028DB3B,IND_MAHARASHTRA_SOLAPUR,2005,Census 2001,Census 2001,DPV_A57DCB460A016FE0,WPT_393A49D6E4FC33FD6955,17.83424459,75.29654723,confirmed_exact_unique,confirmed,0,0
DYP_936053E8D6C59F42,IND_MAHARASHTRA_SOLAPUR,2006,Census 2011,Census 2011,DPV_4D63C15F78C6450B,WPT_393A49D6E4FC33FD6955,17.83424459,75.29654723,confirmed_exact_unique,confirmed,0,0
DYP_D21A9D053AD67D60,IND_MAHARASHTRA_SOLAPUR,2007,Census 2011,Census 2011,DPV_4D63C15F78C6450B,WPT_393A49D6E4FC33FD6955,17.83424459,75.29654723,confirmed_exact_unique,confirmed,0,0
DYP_C90A27BA3024577B,IND_MAHARASHTRA_SOLAPUR,2008,Census 2011,Census 2011,DPV_4D63C15F78C6450B,WPT_393A49D6E4FC33FD6955,17.83424459,75.29654723,confirmed_exact_unique,confirmed,0,0
DYP_905671C687E2ED7F,IND_MAHARASHTRA_SOLAPUR,2009,Census 2011,Census 2011,DPV_4D63C15F78C6450B,WPT_393A49D6E4FC33FD6955,17.83424459,75.29654723,confirmed_exact_unique,confirmed,0,0
DYP_0C21443D677DA549,IND_MAHARASHTRA_SOLAPUR,2010,Census 2011,Census 2011,DPV_4D63C15F78C6450B,WPT_393A49D6E4FC33FD6955,17.83424459,75.29654723,confirmed_exact_unique,confirmed,0,0
DYP_AAD74EDE0AC2007C,IND_MAHARASHTRA_SOLAPUR,2011,Census 2011,Census 2011,DPV_4D63C15F78C6450B,WPT_393A49D6E4FC33FD6955,17.83424459,75.29654723,confirmed_exact_unique,confirmed,0,0
DYP_E5E83A6314496120,IND_MAHARASHTRA_SOLAPUR,2012,Census 2011,Census 2011,DPV_4D63C15F78C6450B,WPT_393A49D6E4FC33FD6955,17.83424459,75.29654723,confirmed_exact_unique,confirmed,0,0
DYP_1A79249DA02EDF2E,IND_MAHARASHTRA_SOLAPUR,2013,Census 2011,Census 2011,DPV_4D63C15F78C6450B,WPT_393A49D6E4FC33FD6955,17.83424459,75.29654723,confirmed_exact_unique,confirmed,0,0
DYP_C4CAFF3BA51D9351,IND_MAHARASHTRA_SOLAPUR,2014,Census 2011,Census 2011,DPV_4D63C15F78C6450B,WPT_393A49D6E4FC33FD6955,17.83424459,75.29654723,confirmed_exact_unique,confirmed,0,0
DYP_A36BBBD32E00094B,IND_MAHARASHTRA_THANE,1997,Census 2001,Census 2001,DPV_EC87A004533D313E,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0
DYP_C3AF4A355FC5A6C4,IND_MAHARASHTRA_THANE,1998,Census 2001,Census 2001,DPV_EC87A004533D313E,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0
DYP_0F85759CD8C7CEAC,IND_MAHARASHTRA_THANE,1999,Census 2001,Census 2001,DPV_EC87A004533D313E,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0
DYP_5702398A9E6180AA,IND_MAHARASHTRA_THANE,2000,Census 2001,Census 2001,DPV_EC87A004533D313E,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0
DYP_6AB9CBA9164B01AA,IND_MAHARASHTRA_THANE,2001,Census 2001,Census 2001,DPV_EC87A004533D313E,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0
DYP_A78F09817920EB8D,IND_MAHARASHTRA_THANE,2002,Census 2001,Census 2001,DPV_EC87A004533D313E,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0
DYP_C7380BA4E63B7C4C,IND_MAHARASHTRA_THANE,2003,Census 2001,Census 2001,DPV_EC87A004533D313E,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0
DYP_A597F43FF0735282,IND_MAHARASHTRA_THANE,2004,Census 2001,Census 2001,DPV_EC87A004533D313E,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0
DYP_8B3707461334D2F2,IND_MAHARASHTRA_THANE,2005,Census 2001,Census 2001,DPV_EC87A004533D313E,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0
DYP_01569BD748DCC039,IND_MAHARASHTRA_THANE,2006,Census 2011,Census 2011,DPV_6057A400B0663A32,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0
DYP_E4576DABB914B341,IND_MAHARASHTRA_THANE,2007,Census 2011,Census 2011,DPV_6057A400B0663A32,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0
DYP_4DD5C66C36FE1F12,IND_MAHARASHTRA_THANE,2008,Census 2011,Census 2011,DPV_6057A400B0663A32,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0
DYP_334D3FB216397C61,IND_MAHARASHTRA_THANE,2009,Census 2011,Census 2011,DPV_6057A400B0663A32,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0
DYP_F633FE8BDD1B2A16,IND_MAHARASHTRA_THANE,2010,Census 2011,Census 2011,DPV_6057A400B0663A32,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0
DYP_3412C76EC1BD63B0,IND_MAHARASHTRA_THANE,2011,Census 2011,Census 2011,DPV_6057A400B0663A32,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0
DYP_18BA7ADEE89B1C6B,IND_MAHARASHTRA_THANE,2012,Census 2011,Census 2011,DPV_6057A400B0663A32,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0
DYP_7464705C63EE86CB,IND_MAHARASHTRA_THANE,2013,Census 2011,Census 2011,DPV_6057A400B0663A32,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0
DYP_15B9BDB5C527C151,IND_MAHARASHTRA_THANE,2014,Census 2011,Census 2011,DPV_6057A400B0663A32,WPT_F98415CA471D5FCE221D,19.6060669,73.1522371,confirmed_exact_unique,confirmed,0,0
DYP_F1BEB926C3CD4677,IND_MAHARASHTRA_WARDHA,1997,Census 2001,Census 2001,DPV_FC29811F65F05050,WPT_25A6F8CE21036F9F7911,20.82482986,78.61572885,confirmed_exact_unique,confirmed,0,0
DYP_840D2F406482E7F0,IND_MAHARASHTRA_WARDHA,1998,Census 2001,Census 2001,DPV_FC29811F65F05050,WPT_25A6F8CE21036F9F7911,20.82482986,78.61572885,confirmed_exact_unique,confirmed,0,0
DYP_26FAD50F4DEB2BBC,IND_MAHARASHTRA_WARDHA,1999,Census 2001,Census 2001,DPV_FC29811F65F05050,WPT_25A6F8CE21036F9F7911,20.82482986,78.61572885,confirmed_exact_unique,confirmed,0,0
DYP_2B95F86A48533BA4,IND_MAHARASHTRA_WARDHA,2000,Census 2001,Census 2001,DPV_FC29811F65F05050,WPT_25A6F8CE21036F9F7911,20.82482986,78.61572885,confirmed_exact_unique,confirmed,0,0
DYP_27A46CBFB9332206,IND_MAHARASHTRA_WARDHA,2001,Census 2001,Census 2001,DPV_FC29811F65F05050,WPT_25A6F8CE21036F9F7911,20.82482986,78.61572885,confirmed_exact_unique,confirmed,0,0
DYP_C7B6B333CFDE78F9,IND_MAHARASHTRA_WARDHA,2002,Census 2001,Census 2001,DPV_FC29811F65F05050,WPT_25A6F8CE21036F9F7911,20.82482986,78.61572885,confirmed_exact_unique,confirmed,0,0
DYP_DF920EAE2F4311DF,IND_MAHARASHTRA_WARDHA,2003,Census 2001,Census 2001,DPV_FC29811F65F05050,WPT_25A6F8CE21036F9F7911,20.82482986,78.61572885,confirmed_exact_unique,confirmed,0,0
DYP_8F80BC037773CE49,IND_MAHARASHTRA_WARDHA,2004,Census 2001,Census 2001,DPV_FC29811F65F05050,WPT_25A6F8CE21036F9F7911,20.82482986,78.61572885,confirmed_exact_unique,confirmed,0,0
