district_id,match_2001_status,match_2011_status,matched_in_both,matched_in_2001_only,matched_in_2011_only,unresolved_in_both,requires_manual_review
IND_TAMIL_NADU_ERODE,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_KANCHIPURAM,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_TAMIL_NADU_KANNIYAKUMARI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_KARUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_KRISHNAGIRI,fuzzy_candidate_only,matched_exact_unique,False,False,True,False,True
IND_TAMIL_NADU_MADURAI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_NAGAPATTINAM,matched_exact_unique,fuzzy_candidate_only,False,True,False,False,True
IND_TAMIL_NADU_NAMAKKAL,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_PERAMBALUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_PUDUKKOTTAI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_RAMANATHAPURAM,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_SALEM,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_SIVAGANGA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_THANJAVUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_THENI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_THE_NILGIRIS,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_THIRUVALLUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_THIRUVARUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_THOOTHUKUDI,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_TAMIL_NADU_TIRUCHIRAPPALLI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_TIRUNELVELI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_TIRUPPUR,fuzzy_candidate_only,matched_exact_unique,False,False,True,False,True
IND_TAMIL_NADU_TIRUVANNAMALAI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_TUTICORIN,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_TAMIL_NADU_VELLORE,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_VILLUPURAM,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_TAMIL_NADU_VIRUDHUNAGAR,matched_exact_unique,fuzzy_candidate_only,False,True,False,False,True
IND_TELANGANA_ADILABAD,cross_state_historical_candidate,cross_state_historical_candidate,False,False,False,True,True
IND_TELANGANA_HYDERABAD,cross_state_historical_candidate,cross_state_historical_candidate,False,False,False,True,True
IND_TELANGANA_KARIMNAGAR,cross_state_historical_candidate,cross_state_historical_candidate,False,False,False,True,True
IND_TELANGANA_KHAMMAM,cross_state_historical_candidate,cross_state_historical_candidate,False,False,False,True,True
IND_TELANGANA_MAHBUBNAGAR,cross_state_historical_candidate,cross_state_historical_candidate,False,False,False,True,True
IND_TELANGANA_MEDAK,cross_state_historical_candidate,cross_state_historical_candidate,False,False,False,True,True
IND_TELANGANA_NALGONDA,cross_state_historical_candidate,cross_state_historical_candidate,False,False,False,True,True
IND_TELANGANA_NIZAMABAD,cross_state_historical_candidate,cross_state_historical_candidate,False,False,False,True,True
IND_TELANGANA_RANGAREDDI,cross_state_historical_candidate,cross_state_historical_candidate,False,False,False,True,True
IND_TELANGANA_WARANGAL,cross_state_historical_candidate,cross_state_historical_candidate,False,False,False,True,True
IND_TRIPURA_DHALAI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TRIPURA_GOMATI,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_TRIPURA_KHOWAI,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_TRIPURA_NORTH_TRIPURA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TRIPURA_SEPAHIJALA,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_TRIPURA_SOUTH_TRIPURA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TRIPURA_UNAKOTI,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_TRIPURA_WEST_TRIPURA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTARAKHAND_ALMORA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTARAKHAND_BAGESHWAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTARAKHAND_CHAMOLI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTARAKHAND_CHAMPAWAT,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTARAKHAND_DEHRADUN,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTARAKHAND_HARIDWAR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTARAKHAND_NAINITAL,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTARAKHAND_PAURI_GARHWAL,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTARAKHAND_PITHORAGARH,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTARAKHAND_RUDRA_PRAYAG,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTARAKHAND_TEHRI_GARHWAL,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTARAKHAND_UDAM_SINGH_NAGAR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTARAKHAND_UTTAR_KASHI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_AGRA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_ALIGARH,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_ALLAHABAD,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_ALMORA,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_AMBEDKAR_NAGAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_AMETHI,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_AMROHA,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_AURAIYA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_AZAMGARH,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_BAGESHWAR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_BAGHPAT,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_BAHRAICH,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_BALLIA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_BALRAMPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_BANDA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_BARABANKI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_BAREILLY,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_BASTI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_BIJNOR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_BUDAUN,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_BULANDSHAHR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_CHAMOLI,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_CHAMPAWAT,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_CHANDAULI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_CHITRAKOOT,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_DEHRADUN,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_DEORIA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_ETAH,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_ETAWAH,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_FAIZABAD,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_FARRUKHABAD,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_FATEHPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_FIROZABAD,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_GAUTAM_BUDDHA_NAGAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_GHAZIABAD,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_GHAZIPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_GONDA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_GORAKHPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_HAMIRPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_HAPUR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_HARDOI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_HARIDWAR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_HATHRAS,matched_exact_unique,fuzzy_candidate_only,False,True,False,False,True
IND_UTTAR_PRADESH_JALAUN,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_JAUNPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_JHANSI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_KANNAUJ,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_KANPUR_DEHAT,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_KANPUR_NAGAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_KASGANJ,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_KAUSHAMBI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_KHERI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_KUSHI_NAGAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_LALITPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_LUCKNOW,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_MAHARAJGANJ,fuzzy_candidate_only,matched_exact_unique,False,False,True,False,True
IND_UTTAR_PRADESH_MAHOBA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_MAINPURI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_MATHURA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_MAU,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_MEERUT,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_MIRZAPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_MORADABAD,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_MUZAFFARNAGAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_NAINITAL,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_PAURI_GARHWAL,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_PILIBHIT,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_PITHORAGARH,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_PRATAPGARH,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_RAE_BARELI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_RAMPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_RUDRA_PRAYAG,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_SAHARANPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_SAMBHAL,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_SANT_KABEER_NAGAR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_SANT_RAVIDAS_NAGAR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_SHAHJAHANPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_SHAMLI,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_SHRAVASTI,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_SIDDHARTH_NAGAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_SITAPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_SONBHADRA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_SULTANPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_TEHRI_GARHWAL,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_UDAM_SINGH_NAGAR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_UNNAO,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_UTTAR_PRADESH_UTTAR_KASHI,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_UTTAR_PRADESH_VARANASI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_WEST_BENGAL_24_PARAGANAS_NORTH,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_WEST_BENGAL_24_PARAGANAS_SOUTH,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_WEST_BENGAL_ALIPURDUAR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_WEST_BENGAL_BANKURA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_WEST_BENGAL_BARDHAMAN,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_WEST_BENGAL_BIRBHUM,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_WEST_BENGAL_COOCHBEHAR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_WEST_BENGAL_DARJEELING,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_WEST_BENGAL_DINAJPUR_DAKSHIN,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_WEST_BENGAL_DINAJPUR_UTTAR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_WEST_BENGAL_HOOGHLY,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_WEST_BENGAL_HOWRAH,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_WEST_BENGAL_JALPAIGURI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_WEST_BENGAL_MALDAH,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_WEST_BENGAL_MEDINIPUR_EAST,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_WEST_BENGAL_MEDINIPUR_WEST,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_WEST_BENGAL_MURSHIDABAD,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_WEST_BENGAL_NADIA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_WEST_BENGAL_PURBA_BARDHAMAN,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_WEST_BENGAL_PURULIA,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
