canonical_crop_row_id,district_id,data_split,canonical_state_name,canonical_district_name,Crop_canonical,Season_canonical,Crop_Year,Area_corrected,latitude,longitude,rain_sum_mm,rain_mean_mm,rainy_days_ge1mm,dry_days_lt1mm,heavy_rain_days_ge20mm,longest_dry_spell_days,longest_wet_spell_days,temp_mean_c,temp_max_mean_c,temp_min_mean_c,temp_max_absolute_c,temp_min_absolute_c,hot_days_tmax_ge35c,cold_days_tmin_lt10c,humidity_mean_pct,solar_radiation_mean,wind_speed_mean,first_25pct_rain_sum_mm,first_25pct_temp_mean_c,first_25pct_longest_dry_spell_days,last_25pct_rain_sum_mm,last_25pct_temp_mean_c,last_25pct_heavy_rain_days,lag_yield_1y,lag_available,lag_source_crop_year,lag_source_canonical_crop_row_id,target_yield
CCR_DEEB39ABC3A1B3D46E79,IND_ANDAMAN_AND_NICOBAR_ISLANDS_SOUTH_ANDAMANS,validation,Andaman and Nicobar Islands,SOUTH ANDAMANS,Ginger,Rabi,2011,92.5,10.70434741,92.48893577,894.2499999999854,3.7105809128630103,127,114,10,17,23,27.95506224066359,28.42609958506249,27.4178423236509,30.34,25.33,0,0,76.96186721991458,18.784605809128497,4.235269709543481,178.3999999999869,27.89131147540976,8,401.119999999999,28.880983606557702,6,8.81404255319149,1,2010,CCR_F3EB3F1AB46B08333E8B,8.644324324324325
CCR_8DA64C23635FBEB6A35F,IND_ANDAMAN_AND_NICOBAR_ISLANDS_SOUTH_ANDAMANS,validation,Andaman and Nicobar Islands,SOUTH ANDAMANS,Groundnut,Rabi,2011,12.2,10.70434741,92.48893577,372.68999999998414,3.1057499999998677,66,54,2,12,23,27.612249999999282,28.028666666667412,27.13733333333245,29.19,25.33,0,0,78.64341666666344,17.47600000000008,4.823416666666526,113.90999999999258,27.69266666666566,2,41.60000000000218,27.026333333330694,0,0.49032258064516127,1,2010,CCR_D10CC8A34C3BC26F6B27,0.3524590163934426
CCR_C67E801C57D98A293B4D,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,validation,Andaman and Nicobar Islands,NICOBARS,Cowpea(Lobia),Rabi,2011,33.5,7.00040199,93.81029172,685.1499999999905,6.8514999999999056,91,9,3,3,28,27.599500000000408,27.93820000000036,27.215199999999605,29.01,26.3,0,0,81.93090000000258,15.772299999999523,4.78510000000002,198.94999999999345,27.242799999997953,3,200.16999999999098,27.72920000000391,2,,0,,,2.8208955223880596
CCR_B4322F3A07160D58AC6A,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Cowpea(Lobia),Rabi,2011,258.0,12.61158497,92.83153129,370.87000000001717,3.7087000000001717,56,44,2,7,18,27.536699999999545,28.502600000000385,26.6904000000027,29.53,24.96,0,0,78.23940000000177,17.478100000000122,4.169600000000173,145.56000000000495,27.590800000000744,2,107.88000000001193,27.18960000000079,2,,0,,,4.684108527131783
CCR_988B32B748D3AEED3DCB,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Rapeseed &Mustard,Rabi,2011,20.0,12.61158497,92.83153129,372.5500000000102,2.642198581560356,51,90,3,29,9,27.111702127659367,28.39609929078018,26.012836879434673,30.3,23.44,0,0,75.63808510638277,18.533900709219747,4.188085106383085,89.89000000001397,27.71861111111098,4,72.81999999999971,26.78694444444409,1,,0,,,0.26
CCR_86EA5279B451F6E8568D,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Sesamum,Summer,2011,43.5,12.61158497,92.83153129,492.0600000000268,4.871881188119077,37,64,10,25,13,28.571485148514,30.070198019802234,27.215742574258947,32.14,24.1,0,0,71.4587128712867,21.262673267326576,3.026831683168308,12.630000000011933,27.138846153844497,25,395.93000000001484,28.879230769226872,9,,0,,,0.4965517241379311
CCR_BE449AD5CCE0458802E9,IND_ANDAMAN_AND_NICOBAR_ISLANDS_SOUTH_ANDAMANS,validation,Andaman and Nicobar Islands,SOUTH ANDAMANS,Cowpea(Lobia),Rabi,2011,83.5,10.70434741,92.48893577,334.18999999997686,3.3418999999997685,59,41,2,10,23,27.771399999999847,28.1771000000005,27.313599999998406,29.19,26.41,0,0,79.37589999999676,17.42089999999982,4.812899999999863,106.49999999999272,27.616399999998976,2,121.51999999999316,27.55359999999986,2,,0,,,7.500598802395211
CCR_7E4D1574FD8E1891856D,IND_ANDAMAN_AND_NICOBAR_ISLANDS_SOUTH_ANDAMANS,validation,Andaman and Nicobar Islands,SOUTH ANDAMANS,Rapeseed &Mustard,Rabi,2011,1.3,10.70434741,92.48893577,382.9499999999971,2.71595744680849,63,78,4,12,14,27.576595744680354,28.034042553192027,27.05092198581514,29.19,25.33,0,0,77.4129078014137,18.350780141843707,4.629999999999858,51.039999999997235,27.936666666667506,8,89.18000000000757,27.419444444443798,2,,0,,,0.23076923076923075
CCR_18BFF1C34F98B351D95C,IND_ANDAMAN_AND_NICOBAR_ISLANDS_SOUTH_ANDAMANS,validation,Andaman and Nicobar Islands,SOUTH ANDAMANS,Sesamum,Summer,2011,6.5,10.70434741,92.48893577,381.619999999999,3.7784158415841484,52,49,4,17,15,28.48851485148569,29.02079207920798,27.883960396039303,30.34,26.1,0,0,74.46564356435614,20.534851485148124,3.354851485148408,35.43000000000029,27.74076923077071,8,266.0699999999997,28.897692307693294,4,,0,,,0.5230769230769231
CCR_61C94946E8EC8FD2D9E6,IND_ANDHRA_PRADESH_ADILABAD,validation,Andhra Pradesh,ADILABAD,Cowpea(Lobia),Kharif,2011,143.0,19.29892001,79.08081669,555.2400000000071,5.552400000000071,67,33,4,6,24,29.861000000001514,34.49550000000018,25.9091999999994,45.89,22.63,37,0,67.43479999999923,17.926699999999983,2.7770999999999186,63.73000000000138,35.485200000000184,6,198.77999999999702,26.597600000000092,0,,0,,,0.23776223776223776
CCR_B3594EB729BE70E5A285,IND_ANDHRA_PRADESH_ADILABAD,validation,Andhra Pradesh,ADILABAD,Cowpea(Lobia),Rabi,2011,22.0,19.29892001,79.08081669,15.029999999998836,0.15029999999998836,5,95,0,86,3,23.411100000000733,31.597500000000583,16.938399999999238,34.39,11.1,0,0,61.6422999999969,17.769800000000103,1.4932000000000152,10.679999999996653,25.13800000000163,20,4.260000000000218,22.4420000000007,0,,0,,,0.8181818181818182
CCR_8C739787D8CDF967E31E,IND_ANDHRA_PRADESH_ANANTAPUR,validation,Andhra Pradesh,ANANTAPUR,Arhar/Tur,Rabi,2011,17.0,14.45698852,77.50944784,122.01999999999862,0.8134666666666575,24,126,0,59,6,24.555333333331316,32.32886666666678,18.162000000000504,37.94,12.31,19,0,60.47773333333316,19.225866666667084,2.593533333333374,97.20999999999731,25.807894736840115,8,0.0,25.406842105259113,0,,0,,,0.058823529411764705
CCR_A6F3D3107B9ADB3EF779,IND_ANDHRA_PRADESH_ANANTAPUR,validation,Andhra Pradesh,ANANTAPUR,Cowpea(Lobia),Kharif,2011,846.0,14.45698852,77.50944784,332.35999999999876,3.3235999999999875,40,60,5,8,4,27.280500000000174,33.097799999998536,22.676099999999714,39.71,19.78,19,0,67.09729999999982,20.086100000000588,4.997699999999822,125.21999999999935,29.15719999999972,5,89.50999999999658,26.163999999999067,1,,0,,,0.1773049645390071
CCR_691464131640ADE63BD8,IND_ANDHRA_PRADESH_ANANTAPUR,validation,Andhra Pradesh,ANANTAPUR,Cowpea(Lobia),Rabi,2011,15.0,14.45698852,77.50944784,121.97999999999774,1.2197999999999773,24,76,0,31,6,24.402699999999022,31.639100000000326,18.794600000000354,35.13,13.44,1,0,68.24699999999953,17.96840000000011,2.506600000000071,65.5199999999968,26.646799999998183,8,4.920000000001892,23.36359999999986,0,,0,,,0.8
CCR_811BAB64F5FC50DE7803,IND_ANDHRA_PRADESH_ANANTAPUR,validation,Andhra Pradesh,ANANTAPUR,Dry chillies,Rabi,2011,64.0,14.45698852,77.50944784,122.01999999999862,0.6741436464088322,24,157,0,90,6,25.422928176793906,33.37911602209958,18.629281767956172,40.21,12.31,50,0,55.450497237569586,20.235966850829005,2.6015469613260125,97.20999999999731,25.38195652173675,12,0.0,28.792173913042895,0,,0,,,1.296875
CCR_414D0C3587561BAB43AC,IND_ANDHRA_PRADESH_ANANTAPUR,validation,Andhra Pradesh,ANANTAPUR,Other Kharif pulses,Kharif,2011,3.0,14.45698852,77.50944784,490.68999999999323,2.4534499999999664,75,125,5,21,6,26.398749999999126,32.52564999999959,21.60090000000004,39.71,14.2,22,0,69.06415000000067,19.350100000000165,4.003199999999851,140.3100000000013,28.180400000000954,8,68.86999999999898,24.498599999998696,0,,0,,,0.3333333333333333
CCR_2EEC284653F621338AAB,IND_ANDHRA_PRADESH_ANANTAPUR,validation,Andhra Pradesh,ANANTAPUR,Small millets,Rabi,2011,10.0,14.45698852,77.50944784,122.01999999999862,1.162095238095225,24,81,0,31,6,24.408857142855968,31.65733333333351,18.758285714286085,35.13,13.44,1,0,67.78000000000023,17.964952380952447,2.508857142857215,82.97999999999593,26.445925925924072,8,4.960000000002765,23.680740740739836,0,,0,,,0.7
CCR_62EAA45782536ACB25C0,IND_ANDHRA_PRADESH_ANANTAPUR,validation,Andhra Pradesh,ANANTAPUR,other oilseeds,Kharif,2011,50.0,14.45698852,77.50944784,353.8599999999951,2.9488333333332926,47,73,5,8,6,27.074249999999786,32.84733333333255,22.511499999999916,39.71,19.78,19,0,68.19516666666654,19.77375000000029,4.922666666666464,125.22999999999956,28.90099999999996,7,93.42999999999302,26.010333333330344,1,,0,,,20.14
CCR_D43347443716253AC53D,IND_ANDHRA_PRADESH_CHITTOOR,validation,Andhra Pradesh,CHITTOOR,Cowpea(Lobia),Kharif,2011,1078.0,13.30744112,78.98230736,264.130000000001,2.64130000000001,44,56,2,16,8,26.539500000000118,32.33069999999803,21.929199999999984,38.15,19.61,8,0,65.3435999999987,19.606700000000128,4.140200000000041,66.4900000000016,27.65719999999914,3,103.12000000000444,25.529600000001373,1,,0,,,0.32189239332096475
CCR_A1897B9F88E6E1318AFC,IND_ANDHRA_PRADESH_CHITTOOR,validation,Andhra Pradesh,CHITTOOR,Cowpea(Lobia),Rabi,2011,9.0,13.30744112,78.98230736,203.1500000000051,2.031500000000051,31,69,0,19,14,22.24679999999993,28.419400000001186,17.792999999999594,32.34,11.68,0,0,78.74170000000159,16.836000000000205,2.140799999999999,78.63000000000102,24.648400000000837,5,21.76000000000022,20.809599999999627,0,,0,,,0.7777777777777778
CCR_00D14BA3DEDC086F6700,IND_ANDHRA_PRADESH_CHITTOOR,validation,Andhra Pradesh,CHITTOOR,Gram,Rabi,2011,2.0,13.30744112,78.98230736,156.50000000000546,1.2038461538461958,24,106,0,42,14,21.883076923076384,29.124923076923004,16.64969230769146,35.29,10.61,3,0,73.56400000000095,18.197692307692286,2.333153846153828,100.19000000000415,22.519696969698558,12,0.1999999999989086,22.543030303028047,0,,0,,,0.5
CCR_3F7E0FA9904588C92F2E,IND_ANDHRA_PRADESH_CHITTOOR,validation,Andhra Pradesh,CHITTOOR,Linseed,Rabi,2011,11.0,13.30744112,78.98230736,156.50000000000546,1.2038461538461958,24,106,0,42,14,21.883076923076384,29.124923076923004,16.64969230769146,35.29,10.61,3,0,73.56400000000095,18.197692307692286,2.333153846153828,100.19000000000415,22.519696969698558,12,0.1999999999989086,22.543030303028047,0,,0,,,0.18181818181818182
CCR_95D01D47229FD5061C47,IND_ANDHRA_PRADESH_CHITTOOR,validation,Andhra Pradesh,CHITTOOR,Other Rabi pulses,Rabi,2011,17.0,13.30744112,78.98230736,246.6900000000096,1.1581690140845522,44,169,0,78,14,24.106431924882553,31.663004694835685,18.223051643191848,39.78,10.61,60,0,65.65478873239478,20.076384976525635,2.3858215962440816,148.5400000000045,22.95574074074156,18,42.13000000000466,28.590370370371534,0,,0,,,0.29411764705882354
CCR_3AF71ED7A037E261A55D,IND_ANDHRA_PRADESH_EAST_GODAVARI,validation,Andhra Pradesh,EAST GODAVARI,Arecanut,Whole Year,2011,20.0,17.16205937,82.05657923,873.3999999999742,2.3863387978141373,117,249,8,58,16,27.912732240437233,33.84573770491797,23.39691256830586,45.52,13.82,114,0,70.02789617486519,18.044672131147557,2.2018852459016327,520.6099999999842,27.40130434782591,7,223.89999999999418,31.425652173911818,2,,0,,,0.4
CCR_F7DF5F658DCF70B97DBF,IND_ANDHRA_PRADESH_EAST_GODAVARI,validation,Andhra Pradesh,EAST GODAVARI,Bajra,Rabi,2011,6.0,17.16205937,82.05657923,108.21999999999389,1.082199999999939,16,84,1,58,5,25.85440000000119,31.906000000001512,21.242399999999908,34.11,15.29,0,0,71.14729999999923,16.795899999999964,1.9756999999999971,67.70999999999913,27.494400000002933,10,13.019999999996799,24.70560000000056,0,,0,,,0.8333333333333334
CCR_511CB03F97FF358037FB,IND_ANDHRA_PRADESH_EAST_GODAVARI,validation,Andhra Pradesh,EAST GODAVARI,Cowpea(Lobia),Rabi,2011,98.0,17.16205937,82.05657923,108.21999999999389,1.082199999999939,16,84,1,58,5,25.85440000000119,31.906000000001512,21.242399999999908,34.11,15.29,0,0,71.14729999999923,16.795899999999964,1.9756999999999971,67.70999999999913,27.494400000002933,10,13.019999999996799,24.70560000000056,0,,0,,,0.7959183673469388
CCR_DF459C8BF3685B03A881,IND_ANDHRA_PRADESH_EAST_GODAVARI,validation,Andhra Pradesh,EAST GODAVARI,Soyabean,Kharif,2011,50.0,17.16205937,82.05657923,647.8000000000029,5.889090909090935,69,41,8,5,16,28.632363636363614,32.57418181818053,25.608454545455142,40.96,22.99,17,0,78.27409090908954,16.297454545454556,2.6255454545454664,135.57000000000153,30.62107142857089,5,210.89000000000306,26.972500000000373,1,,0,,,1.62
CCR_160211B491360BDAB295,IND_ANDHRA_PRADESH_EAST_GODAVARI,validation,Andhra Pradesh,EAST GODAVARI,other oilseeds,Kharif,2011,7595.0,17.16205937,82.05657923,685.8700000000026,5.715583333333355,75,45,9,5,16,28.48166666666657,32.32933333333203,25.53916666666713,40.96,22.99,17,0,79.16824999999857,16.178583333333396,2.605250000000024,166.29000000000087,30.59833333333372,5,223.0799999999981,26.69566666666748,2,,0,,,17.129953917050692
CCR_FED790BE00505DB71722,IND_ANDHRA_PRADESH_EAST_GODAVARI,validation,Andhra Pradesh,EAST GODAVARI,other oilseeds,Rabi,2011,88.0,17.16205937,82.05657923,120.69999999998981,1.0058333333332485,19,101,1,58,5,25.51875000000097,31.841833333334943,20.73891666666665,34.11,13.82,0,0,69.78566666666642,16.940166666666723,1.9308333333333394,77.84000000000015,27.28133333333438,10,25.129999999993743,24.598000000000077,0,,0,,,21.113636363636363
CCR_EB9D01CBB64DA70229F6,IND_ANDHRA_PRADESH_GUNTUR,validation,Andhra Pradesh,GUNTUR,Ragi,Rabi,2011,114.0,16.28679727,80.18361384,107.28000000000065,0.8940000000000055,20,100,0,58,6,26.023000000000806,33.47833333333377,20.203416666666694,37.0,10.67,15,0,65.16916666666462,17.128916666666434,1.8238333333333534,54.63999999999942,28.15633333333438,5,40.44000000000051,24.35433333333349,0,,0,,,1.5175438596491229
CCR_47AD5C2F911EC0318E31,IND_ANDHRA_PRADESH_GUNTUR,validation,Andhra Pradesh,GUNTUR,other oilseeds,Kharif,2011,7.0,16.28679727,80.18361384,417.03000000000065,3.4752500000000053,61,59,4,10,16,30.222333333334245,35.21333333333411,26.149333333333804,45.42,22.92,61,0,65.06858333333172,18.288333333332897,3.1474166666666252,82.81999999999971,32.82499999999806,10,149.06000000000313,27.81233333333415,0,,0,,,21.285714285714285
CCR_7BCFF2D70360646E8C94,IND_ANDHRA_PRADESH_GUNTUR,validation,Andhra Pradesh,GUNTUR,other oilseeds,Rabi,2011,5.0,16.28679727,80.18361384,107.28000000000065,0.8940000000000055,20,100,0,58,6,26.023000000000806,33.47833333333377,20.203416666666694,37.0,10.67,15,0,65.16916666666462,17.128916666666434,1.8238333333333534,54.63999999999942,28.15633333333438,5,40.44000000000051,24.35433333333349,0,,0,,,1.6
CCR_C6431BAAB319F300921F,IND_ANDHRA_PRADESH_KADAPA,validation,Andhra Pradesh,KADAPA,Cowpea(Lobia),Kharif,2011,465.0,19.29892001,79.08081669,555.2400000000071,5.552400000000071,67,33,4,6,24,29.861000000001514,34.49550000000018,25.9091999999994,45.89,22.63,37,0,67.43479999999923,17.926699999999983,2.7770999999999186,63.73000000000138,35.485200000000184,6,198.77999999999702,26.597600000000092,0,,0,,,0.23655913978494625
CCR_FCA611CCD8257CED9576,IND_ANDHRA_PRADESH_KADAPA,validation,Andhra Pradesh,KADAPA,Cowpea(Lobia),Rabi,2011,409.0,19.29892001,79.08081669,15.029999999998836,0.15029999999998836,5,95,0,86,3,23.411100000000733,31.597500000000583,16.938399999999238,34.39,11.1,0,0,61.6422999999969,17.769800000000103,1.4932000000000152,10.679999999996653,25.13800000000163,20,4.260000000000218,22.4420000000007,0,,0,,,0.7970660146699267
CCR_85A66C30F9EFA878B52B,IND_ANDHRA_PRADESH_KARIMNAGAR,validation,Andhra Pradesh,KARIMNAGAR,Cowpea(Lobia),Kharif,2011,532.0,18.53056102,79.39247751,410.3600000000024,4.103600000000024,63,37,2,8,12,29.969899999999615,34.884699999999135,25.896600000000472,45.73,22.43,38,0,64.83000000000116,18.455499999999738,3.081000000000058,57.05999999999949,34.80760000000126,8,135.88000000000102,26.992399999998742,0,,0,,,0.23684210526315788
CCR_1305290BC1C28B60CBBA,IND_ANDHRA_PRADESH_KARIMNAGAR,validation,Andhra Pradesh,KARIMNAGAR,Cowpea(Lobia),Rabi,2011,4459.0,18.53056102,79.39247751,19.940000000004147,0.19940000000004146,5,95,0,80,2,24.885599999999684,32.96089999999909,18.467900000000082,35.36,13.05,2,0,54.983699999999956,17.822899999999937,1.5210000000000763,16.340000000001965,26.466400000001304,13,2.0100000000020373,23.712799999999117,0,,0,,,0.7979367571204306
CCR_81E30B8776E2DE9054F9,IND_ANDHRA_PRADESH_KARIMNAGAR,validation,Andhra Pradesh,KARIMNAGAR,Dry chillies,Rabi,2011,128.0,18.53056102,79.39247751,20.80000000000655,0.11491712707185939,5,176,0,88,2,25.656740331491527,34.25618784530336,18.187237569061093,41.45,9.25,48,2,43.171049723756376,19.33320441988957,1.6735359116022894,17.93000000000211,25.835869565218278,34,0.010000000000218279,28.90173913043438,0,,0,,,3.2578125
CCR_DC1C006D2960E111862A,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,test,Andaman and Nicobar Islands,NICOBARS,Arecanut,Rabi,2013,890.5,7.00040199,93.81029172,852.7599999999838,4.022452830188603,131,81,3,23,78,27.741933962265012,28.209103773584435,27.23490566037703,30.75,25.74,0,0,77.93688679245254,18.73122641509422,3.979339622641556,294.59999999999127,27.440943396228523,0,89.65999999998894,28.700566037736486,0,1.4200208550573514,1,2012,CCR_122B7960C9ECB515C7B8,0.9500280741156654
CCR_E5DF82D9537CB2DCD30D,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,test,Andaman and Nicobar Islands,NICOBARS,Banana,Whole Year,2013,170.0,7.00040199,93.81029172,1915.3100000000086,5.24742465753427,279,86,7,23,111,27.875150684931725,28.279780821917637,27.419616438355614,30.75,25.74,0,0,79.63687671232947,17.623232876712557,4.608575342465756,669.0499999999956,27.61586956521648,4,460.1100000000224,28.760869565217707,1,8.439834024896266,1,2012,CCR_3B2CF69BFA13009224EC,7.65
CCR_3001F4803A61425DD1F5,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,test,Andaman and Nicobar Islands,NICOBARS,Black pepper,Rabi,2013,7.6,7.00040199,93.81029172,852.7599999999838,4.022452830188603,131,81,3,23,78,27.741933962265012,28.209103773584435,27.23490566037703,30.75,25.74,0,0,77.93688679245254,18.73122641509422,3.979339622641556,294.59999999999127,27.440943396228523,0,89.65999999998894,28.700566037736486,0,0.21304347826086958,1,2012,CCR_72AAEC595418DD25476A,0.19736842105263158
CCR_4A809E11146FAECC5DDC,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,test,Andaman and Nicobar Islands,NICOBARS,Cashewnut,Rabi,2013,1036.9,7.00040199,93.81029172,852.7599999999838,4.022452830188603,131,81,3,23,78,27.741933962265012,28.209103773584435,27.23490566037703,30.75,25.74,0,0,77.93688679245254,18.73122641509422,3.979339622641556,294.59999999999127,27.440943396228523,0,89.65999999998894,28.700566037736486,0,0.2900719424460432,1,2012,CCR_719E500E39455A4D1A0C,0.29154209663419806
CCR_9D6289AAA3B9FFF313F1,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,test,Andaman and Nicobar Islands,NICOBARS,Cowpea(Lobia),Rabi,2013,18.5,7.00040199,93.81029172,715.8399999999929,7.158399999999928,98,2,3,1,78,27.421800000001095,27.76119999999908,27.028299999999582,28.83,25.78,0,0,81.32259999999776,15.258399999999819,4.07890000000003,155.04999999999563,27.206400000004795,0,149.84000000000015,27.526800000000513,1,3.0408163265306123,1,2012,CCR_B83FF1AF7529B67B549B,3.864864864864865
CCR_AD5AB0F583D5FA95FB5E,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,test,Andaman and Nicobar Islands,NICOBARS,Dry chillies,Rabi,2013,5.7,7.00040199,93.81029172,786.1299999999901,4.367388888888834,115,65,3,23,78,27.548166666667385,28.012055555554657,27.052000000000085,29.84,25.74,0,0,78.78622222222201,18.045777777777566,4.329777777777822,231.17999999999302,27.458444444447135,0,44.14999999999418,28.11977777777744,0,1.1428571428571428,1,2012,CCR_E7BD43972C0749270C30,0.9824561403508772
CCR_A6BEE062919249DB14D4,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,test,Andaman and Nicobar Islands,NICOBARS,Ginger,Rabi,2013,5.4,7.00040199,93.81029172,1032.9599999999882,4.3039999999999505,158,82,3,23,78,27.876625000000786,28.331416666666335,27.376624999999695,30.75,25.74,0,0,78.03083333333319,18.42987499999993,3.9138333333333626,353.31999999999243,27.4510000000019,0,246.8299999999981,28.86200000000099,0,5.92,1,2012,CCR_B52913C9A5720249B567,3.0185185185185177
CCR_1A3B70D304CCB1C6321F,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,test,Andaman and Nicobar Islands,NICOBARS,Rice,Autumn,2013,2.65,7.00040199,93.81029172,1239.3699999999953,6.885388888888863,152,28,4,5,116,28.29255555555525,28.653333333333688,27.863833333332312,30.11,26.39,0,0,80.21638888888992,17.153888888888712,4.865833333333326,134.49999999999636,28.741333333333024,5,303.91999999999825,27.690666666667674,0,1.142857142857143,1,2012,CCR_A8110D5D64343AF3CF51,2.3773584905660377
CCR_F8DBBE08FC3D22E9F3FA,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,test,Andaman and Nicobar Islands,NICOBARS,Sugarcane,Autumn,2013,11.0,7.00040199,93.81029172,2214.809999999994,6.06797260273971,287,78,9,23,116,27.822164383561713,28.22241095890401,27.37194520547884,30.11,25.74,0,0,80.08704109589078,17.231616438356028,4.790109589041134,768.2300000000068,28.54228260869517,4,142.04999999999927,27.696304347826377,0,0.5606060606060607,1,2012,CCR_88F36A68478E596BE0A5,33.945454545454545
CCR_280C3DE20CF96CACA2B6,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,test,Andaman and Nicobar Islands,NICOBARS,Sweet potato,Rabi,2013,8.5,7.00040199,93.81029172,738.1999999999898,6.151666666666582,105,15,3,5,78,27.405583333334654,27.76041666666594,27.00174999999969,28.83,25.78,0,0,80.53633333333079,15.821250000000024,4.372916666666606,165.8399999999965,27.311666666671712,0,92.7599999999984,27.334666666667907,0,5.980769230769231,1,2012,CCR_DB8339E323CBF513DAEB,5.964705882352941
CCR_E7A365334D7637F96DBE,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,test,Andaman and Nicobar Islands,NICOBARS,Tapioca,Whole Year,2013,22.0,7.00040199,93.81029172,1915.3100000000086,5.24742465753427,279,86,7,23,111,27.875150684931725,28.279780821917637,27.419616438355614,30.75,25.74,0,0,79.63687671232947,17.623232876712557,4.608575342465756,669.0499999999956,27.61586956521648,4,460.1100000000224,28.760869565217707,1,8.573770491803279,1,2012,CCR_2BADB91F52EB4A04C819,8.877272727272727
CCR_1C701A21555E227B1126,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,test,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Arecanut,Rabi,2013,1165.4,12.61158497,92.83153129,725.2200000000084,3.420849056603813,65,147,7,106,15,27.55886792452835,28.936367924527936,26.288584905659384,32.92,23.03,0,0,72.59844339622694,19.49735849056598,3.5170283018868296,375.72000000000844,27.677547169813035,4,11.320000000006985,29.499056603772157,0,1.4109701492537314,1,2012,CCR_EF9BFDE981AC4B2B6B48,3.0117556203878495
CCR_9BDFB1A7746D75EE99B8,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,test,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Arhar/Tur,Rabi,2013,1.0,12.61158497,92.83153129,713.9000000000015,4.759333333333343,62,88,7,53,15,26.89806666666739,28.026866666666077,25.88099999999899,29.93,23.03,0,0,75.70233333333434,17.716199999999954,3.889333333333319,257.06000000000495,27.65289473684281,4,0.42000000000552973,26.117368421050884,0,0.2857142857142857,1,2012,CCR_30A643438FACEBE50DB6,3.0
CCR_E36D300269A6C3702ADC,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,test,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Banana,Whole Year,2013,1343.5,12.61158497,92.83153129,3006.7400000000343,8.237643835616533,214,151,45,106,56,27.76980821917851,28.866931506849454,26.768246575341838,32.92,23.03,0,0,77.15715068493147,17.992684931507092,4.349561643835677,1553.9000000000087,27.500869565218835,1,738.4500000000189,29.34793478260848,8,10.031738512553293,1,2012,CCR_739FB79BF55634797DF9,6.89527353926312
CCR_E5D32DA32B3EFB2C56F9,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,test,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Black pepper,Rabi,2013,160.20000000000002,12.61158497,92.83153129,725.2200000000084,3.420849056603813,65,147,7,106,15,27.55886792452835,28.936367924527936,26.288584905659384,32.92,23.03,0,0,72.59844339622694,19.49735849056598,3.5170283018868296,375.72000000000844,27.677547169813035,4,11.320000000006985,29.499056603772157,0,0.2136550912301354,1,2012,CCR_7B2E3468EADBBDACBC1E,0.08614232209737827
CCR_2975AB9FF22E6F0A1907,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,test,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Cashewnut,Rabi,2013,131.20000000000002,12.61158497,92.83153129,725.2200000000084,3.420849056603813,65,147,7,106,15,27.55886792452835,28.936367924527936,26.288584905659384,32.92,23.03,0,0,72.59844339622694,19.49735849056598,3.5170283018868296,375.72000000000844,27.677547169813035,4,11.320000000006985,29.499056603772157,0,0.44307944307944314,1,2012,CCR_FF0DD02DA7409A3064A2,0.4176829268292683
