State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,yield,source_row_id,calendar_rule_key,start_date,end_date,weather_window_days,nominal_rule_window_days,calendar_leap_day_adjustment,calendar_rule_level,calendar_rule_version,calendar_rule_status,calendar_window_type,calendar_state_zone,calendar_crop_group,calendar_rule_basis,calendar_special_note,district_id,district_year_point_id,preferred_census_version,used_census_version,district_point_version_id,weather_point_id,latitude,longitude,point_assignment_method,point_assignment_confidence,alternate_layer_used,shared_parent_boundary,weather_window_id,weather_days_expected,weather_days_present,weather_coverage_ratio,weather_window_valid,rain_sum_mm,rain_mean_mm,rainy_days_ge1mm,dry_days_lt1mm,heavy_rain_days_ge20mm,longest_dry_spell_days,longest_wet_spell_days,temp_mean_c,temp_max_mean_c,temp_min_mean_c,temp_max_absolute_c,temp_min_absolute_c,hot_days_tmax_ge35c,cold_days_tmin_lt10c,humidity_mean_pct,solar_radiation_mean,wind_speed_mean,first_25pct_days,first_25pct_rain_sum_mm,first_25pct_temp_mean_c,first_25pct_longest_dry_spell_days,last_25pct_days,last_25pct_rain_sum_mm,last_25pct_temp_mean_c,last_25pct_heavy_rain_days,State_Name_raw,District_Name_raw,Season_raw,Crop_raw,canonical_state_name,canonical_district_name,Season_canonical,Crop_canonical,district_override_applied,source_name,production_scale_factor,Area_corrected,Production_corrected,yield_source_corrected,target_yield,yield_formula_absolute_difference,_canonical_key,selected_source,source_overlap_status,source_rows_count,legacy_source_row_id,expanded_source_row_id,selected_source_row_id,canonical_crop_row_id,target_unit_group,basic_model_eligibility,basic_exclusion_reason
Rajasthan,JODHPUR,2009,Kharif,Cotton(lint),11022.0,4578.0,0.4153511159499183,169739,Rajasthan|Cotton(lint)|Kharif,2009-05-31,2009-12-26,210,210,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,north_northwest,cotton,Crop-specific 210-day cycle starting from the north_northwest Kharif anchor.,,IND_RAJASTHAN_JODHPUR,DYP_9BD51B964E341E67,Census 2011,Census 2011,DPV_4F8814C487CF35AD,WPT_74999722B4EDF04A42E4,26.73731869,72.87259206,confirmed_exact_unique,confirmed,0,0,WW_1D94C55E34DE7BC3DC6B,210,210,1.0,True,217.73000000000093,1.0368095238095283,25,185,3,113,4,28.76709523809543,36.048809523809524,22.445333333333075,45.07,8.32,149,5,41.31419047619025,20.729523809523933,2.61923809523816,53,124.7800000000002,34.26339622641466,12,53,0.5100000000002183,19.789433962264635,0,Rajasthan,JODHPUR,Kharif,Cotton(lint),Rajasthan,JODHPUR,Kharif,Cotton(lint),0,legacy_source,1.0,11022.0,4578.0,0.4153511159499183,0.41535111594991836,5.551115123125783e-17,RajasthanJODHPUR2009KharifCotton(lint),legacy_source,conflict_legacy_preferred,2,169739.0,350259.0,169739,CCR_008E9A428BE42A20389C,nominal_yield_per_area,1,
Assam,KOKRAJHAR,2010,Whole Year,Coconut,380.0,4104000.0,10800.0,22337,Assam|Coconut|Whole Year,2010-07-01,2011-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_KOKRAJHAR,DYP_9AE13227E8F4B656,Census 2011,Census 2011,DPV_5D48897F739511B7,WPT_11624669B14D15ABFB95,26.51520223,90.12364133,confirmed_exact_unique,confirmed,0,0,WW_1DB0814DE3B355C84A76,365,365,1.0,True,1817.1599999999962,4.9785205479451955,176,189,20,45,44,23.2921643835616,28.1819178082198,19.04106849315058,35.56,6.04,3,39,75.41131506849301,15.392246575342181,1.295835616438345,92,1011.1299999999865,27.55434782608664,3,92,625.7700000000223,27.45706521739118,7,Assam,KOKRAJHAR,Whole Year,Coconut,Assam,KOKRAJHAR,Whole Year,Coconut,0,legacy_source,1.0,380.0,4104000.0,10800.0,10800.0,0.0,AssamKOKRAJHAR2010Whole YearCoconut,legacy_source,conflict_legacy_preferred,2,22337.0,366975.0,22337,CCR_008FEE69552283E31B93,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Tamil Nadu,KARUR,2009,Whole Year,Coconut,5730.0,88100.0,15.37521815008726,178255,Tamil Nadu|Coconut|Whole Year,2009-07-01,2010-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_TAMIL_NADU_KARUR,DYP_BAE45E6A798DBD9A,Census 2011,Census 2011,DPV_708BC745192C6708,WPT_7CC2D8059222672117E4,10.8197409,78.38403844,confirmed_exact_unique,confirmed,0,0,WW_C8856AB51E0C07F5B089,365,365,1.0,True,687.8400000000056,1.884493150684947,101,264,6,104,15,27.9896986301366,34.51202739726007,22.83605479452048,41.94,15.47,169,0,65.39021917808282,20.07616438356177,2.670684931506877,92,147.08000000000357,28.401086956521677,12,92,190.07000000000153,30.57347826086935,2,Tamil Nadu,KARUR,Whole Year,Coconut,Tamil Nadu,KARUR,Whole Year,Coconut,0,legacy_source,1.0,5730.0,88100.0,15.37521815008726,15.37521815008726,0.0,Tamil NaduKARUR2009Whole YearCoconut,legacy_source,conflict_legacy_preferred,2,178255.0,353014.0,178255,CCR_009211E835D421EAB6A6,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Andhra Pradesh,PRAKASAM,2012,Kharif,Groundnut,2918.0,4803.0,1.645990404386566,6110,Andhra Pradesh|Groundnut|Kharif,2012-05-15,2012-09-11,120,120,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,south_coastal,groundnut,Crop-specific 120-day cycle starting from the south_coastal Kharif anchor.,,IND_ANDHRA_PRADESH_PRAKASAM,DYP_1C9BAFE96CC351A9,Census 2011,Census 2011,DPV_584AD4A694A98280,WPT_B1E3CCC60AD84E5F23C0,15.63552072,79.51129157,confirmed_exact_unique,confirmed,0,0,WW_22F25B5DCC8077AF7500,120,120,1.0,True,282.34999999999854,2.3529166666666543,49,71,1,28,6,30.412916666666085,35.99100000000035,25.76024999999948,45.62,22.73,59,0,58.03391666666963,19.018749999999514,4.112166666666553,30,7.850000000000364,35.13833333333217,28,30,98.99999999999818,28.334333333333294,1,Andhra Pradesh,PRAKASAM,Kharif,Groundnut,Andhra Pradesh,PRAKASAM,Kharif,Groundnut,0,legacy_source,1.0,2918.0,4803.0,1.645990404386566,1.645990404386566,0.0,Andhra PradeshPRAKASAM2012KharifGroundnut,legacy_source,conflict_legacy_preferred,2,6110.0,364642.0,6110,CCR_0095C918367ED7E2EA73,nominal_yield_per_area,1,
Punjab,MANSA,2011,Kharif,Moong(Green Gram),3000.0,2000.0,0.6666666666666666,160471,Punjab|Moong(Green Gram)|Kharif,2011-06-15,2011-09-12,90,90,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,north_northwest,green_gram,Crop-specific 90-day cycle starting from the north_northwest Kharif anchor.,,IND_PUNJAB_MANSA,DYP_7B95391EF14CD13D,Census 2011,Census 2011,DPV_4007DAFD6108D24C,WPT_1B1491D90CEF0D095C7F,29.87605798,75.48874358,confirmed_exact_unique,confirmed,0,0,WW_E3AFCD527EAAFC1702E6,90,90,1.0,True,383.4899999999989,4.260999999999988,51,39,2,6,13,32.54233333333331,37.246444444444045,28.010222222222364,44.13,24.55,63,0,60.299444444444575,18.47744444444446,2.0587777777777068,23,60.100000000000364,35.52999999999757,5,23,151.64999999999964,29.63434782608807,1,Punjab,MANSA,Kharif,Moong(Green Gram),Punjab,MANSA,Kharif,Moong(Green Gram),0,legacy_source,1.0,3000.0,2000.0,0.6666666666666666,0.6666666666666666,0.0,PunjabMANSA2011KharifMoong(Green Gram),legacy_source,conflict_legacy_preferred,2,160471.0,395501.0,160471,CCR_00A5C4C0AD7F74BF9FEB,nominal_yield_per_area,1,
Jharkhand,BOKARO,2004,Winter,Rice,16103.97,10897.03,0.676667306260506,73734,Jharkhand|Rice|Winter,2004-05-15,2004-12-10,210,210,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,east_northeast,rice,Crop-specific 210-day cycle starting from the east_northeast Winter anchor.,Winter rice: long monsoon-to-winter crop; not a December-February-only window.,IND_JHARKHAND_BOKARO,DYP_AC3F4F2EBED9E1CF,Census 2001,Census 2001,DPV_21E3532D4A8FAB6C,WPT_D2AE6E8BFDC6702EADD5,23.69435147,85.99736319,confirmed_exact_unique,confirmed,0,0,WW_56F71A58FEB4E98F2457,210,210,1.0,True,1154.920000000011,5.4996190476191,118,92,16,63,51,26.094619047618956,30.634857142857385,22.098619047619252,45.33,10.83,33,0,76.54057142857151,16.943619047619308,1.9575238095238179,53,310.4100000000035,31.16509433962264,5,53,0.3600000000005821,20.08377358490598,0,Jharkhand,BOKARO,Winter,Rice,Jharkhand,BOKARO,Winter,Rice,0,legacy_source,1.0,16103.97,10897.03,0.676667306260506,0.676667306260506,0.0,JharkhandBOKARO2004WinterRice,legacy_source,conflict_legacy_preferred,2,73734.0,291935.0,73734,CCR_00B6C9CB4BB994634BDF,nominal_yield_per_area,1,
Karnataka,CHITRADURGA,2014,Whole Year,Coconut,38729.0,297915.0,7.692297761367451,83298,Karnataka|Coconut|Whole Year,2014-07-01,2015-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_KARNATAKA_CHITRADURGA,DYP_B89136885B282749,Census 2011,Census 2011,DPV_A9C9D3463D2102D7,WPT_0E2BDBE4CECAA3939A47,14.30426857,76.53278022,confirmed_exact_unique,confirmed,0,0,WW_4DF1EA9D5EA5F50F42EB,365,365,1.0,True,811.8200000000106,2.224164383561673,137,228,8,78,36,24.53334246575362,30.899671232876965,19.4065479452056,39.34,10.19,52,0,66.15471232876848,19.91232876712269,3.3153698630136903,92,399.77000000000953,24.041413043479817,6,92,209.4100000000035,27.25239130434847,1,Karnataka,CHITRADURGA,Whole Year,Coconut,Karnataka,CHITRADURGA,Whole Year,Coconut,0,legacy_source,1.0,38729.0,297915.0,7.692297761367451,7.692297761367451,0.0,KarnatakaCHITRADURGA2014Whole YearCoconut,legacy_source,conflict_legacy_preferred,2,83298.0,425498.0,83298,CCR_00BE32295D7E0B548543,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Jharkhand,JAMTARA,2004,Winter,Rice,29090.55,38128.01,1.3106665222898846,74364,Jharkhand|Rice|Winter,2004-05-15,2004-12-10,210,210,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,east_northeast,rice,Crop-specific 210-day cycle starting from the east_northeast Winter anchor.,Winter rice: long monsoon-to-winter crop; not a December-February-only window.,IND_JHARKHAND_JAMTARA,DYP_280AC7A3CCE11E53,Census 2001,Census 2011,DPV_0B5525E5636631C5,WPT_23EBE914D6C3D00F1CE3,23.98202836,86.93219854,alternate_layer_confirmed_name,working_strong,1,0,WW_EA96F5366357119F531E,210,210,1.0,True,1097.800000000012,5.227619047619105,129,81,8,57,51,26.466714285714747,30.844571428571225,22.61028571428573,44.56,11.31,32,0,77.41914285714253,17.101714285714287,2.0966666666666804,53,329.65000000000873,31.329245283019638,5,53,1.1500000000014552,20.614339622642564,0,Jharkhand,JAMTARA,Winter,Rice,Jharkhand,JAMTARA,Winter,Rice,0,legacy_source,1.0,29090.55,38128.01,1.3106665222898846,1.3106665222898846,0.0,JharkhandJAMTARA2004WinterRice,legacy_source,conflict_legacy_preferred,2,74364.0,291995.0,74364,CCR_00BE6C589FBC1E120689,nominal_yield_per_area,1,
Himachal Pradesh,SIRMAUR,2010,Kharif,Soyabean,35.0,59.0,1.6857142857142855,71665,Himachal Pradesh|Soyabean|Kharif,2010-06-15,2010-10-02,110,110,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,north_northwest,soybean,Crop-specific 110-day cycle starting from the north_northwest Kharif anchor.,,IND_HIMACHAL_PRADESH_SIRMAUR,DYP_9A90FA442FC54FDA,Census 2011,Census 2011,DPV_7726F756E99CA50F,WPT_7B222D368E5F32EE52E5,30.70123949,77.44689245,confirmed_exact_unique,confirmed,0,0,WW_95FE4999A70F2402378B,110,110,1.0,True,1743.5099999999984,15.850090909090895,92,18,32,7,41,26.165181818181537,30.11354545454722,22.570545454545407,41.59,16.57,17,0,75.95409090909048,17.355818181818307,1.6379090909090586,28,278.9100000000017,29.991428571428905,6,28,426.2399999999943,23.256428571428323,8,Himachal Pradesh,SIRMAUR,Kharif,Soyabean,Himachal Pradesh,SIRMAUR,Kharif,Soyabean,0,legacy_source,1.0,35.0,59.0,1.6857142857142855,1.6857142857142857,2.220446049250313e-16,Himachal PradeshSIRMAUR2010KharifSoyabean,legacy_source,conflict_legacy_preferred,2,71665.0,377764.0,71665,CCR_00D03503C09D5744292F,nominal_yield_per_area,1,
Rajasthan,JAIPUR,1999,Kharif,Cotton(lint),200.0,57.0,0.285,167772,Rajasthan|Cotton(lint)|Kharif,1999-05-31,1999-12-26,210,210,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,north_northwest,cotton,Crop-specific 210-day cycle starting from the north_northwest Kharif anchor.,,IND_RAJASTHAN_JAIPUR,DYP_3EAE95C7D27D7436,Census 2001,Census 2001,DPV_5D4B1E7578047A0E,WPT_BE8C3DA726E7361C718A,27.15140552,75.75400956,confirmed_exact_unique,confirmed,0,0,WW_AF6EAFB4710DC409BCC0,210,210,1.0,True,184.39999999999873,0.878095238095232,32,178,0,85,7,28.533666666666527,35.76904761904762,22.39033333333335,44.12,8.59,134,8,36.15757142857148,19.7130000000001,2.3592857142857233,53,39.169999999999845,34.826037735849106,13,53,0.0,19.735849056603566,0,Rajasthan,JAIPUR,Kharif,Cotton(lint),Rajasthan,JAIPUR,Kharif,Cotton(lint),0,legacy_source,1.0,200.0,57.0,0.285,0.285,0.0,RajasthanJAIPUR1999KharifCotton(lint),legacy_source,conflict_legacy_preferred,2,167772.0,561324.0,167772,CCR_00D0E7928532924B94A2,nominal_yield_per_area,1,
Karnataka,UDUPI,2002,Whole Year,Coconut,14179.0,60528.0,4.268848296776923,94885,Karnataka|Coconut|Whole Year,2002-07-01,2003-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_KARNATAKA_UDUPI,DYP_F4392955E2BED462,Census 2001,Census 2001,DPV_27E69BC71BEA53EA,WPT_B7E2D04C0AAA92098280,13.48284445,74.89500301,confirmed_exact_unique,confirmed,0,0,WW_E73BB9DFF387759B2875,365,365,1.0,True,2792.739999999987,7.651342465753389,139,226,43,72,37,25.57115068493147,29.652767123287678,22.485972602739718,36.61,15.3,15,0,76.31778082191857,19.720739726027436,1.667643835616431,92,1108.439999999995,24.27684782608665,9,92,1184.2599999999875,27.744130434782836,16,Karnataka,UDUPI,Whole Year,Coconut,Karnataka,UDUPI,Whole Year,Coconut,0,legacy_source,1.0,14179.0,60528.0,4.268848296776923,4.268848296776923,0.0,KarnatakaUDUPI2002Whole YearCoconut,legacy_source,conflict_legacy_preferred,2,94885.0,250891.0,94885,CCR_00E81E8958A186F83465,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Himachal Pradesh,SHIMLA,2010,Kharif,Urad,1325.0,533.0,0.4022641509433962,71408,Himachal Pradesh|Urad|Kharif,2010-06-15,2010-09-17,95,95,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,north_northwest,black_gram,Crop-specific 95-day cycle starting from the north_northwest Kharif anchor.,,IND_HIMACHAL_PRADESH_SHIMLA,DYP_9CB6FC9F4BAD82A7,Census 2011,Census 2011,DPV_8BBF3E4436C82413,WPT_A95D692AF3FA9C5BF9FE,31.23991214,77.71693474,confirmed_exact_unique,confirmed,0,0,WW_9693A720A55400D40ABC,95,95,1.0,True,1319.600000000004,13.890526315789517,83,12,25,7,57,20.48357894736952,24.52736842105254,16.911789473684237,32.38,13.4,0,0,80.20957894736753,16.427157894736247,1.5562105263158101,24,217.01000000000022,22.256250000000364,7,24,390.89000000000124,19.00250000000172,9,Himachal Pradesh,SHIMLA,Kharif,Urad,Himachal Pradesh,SHIMLA,Kharif,Urad,0,legacy_source,1.0,1325.0,533.0,0.4022641509433962,0.40226415094339624,5.551115123125783e-17,Himachal PradeshSHIMLA2010KharifUrad,legacy_source,conflict_legacy_preferred,2,71408.0,377829.0,71408,CCR_01008D6E30D77DD2C1C7,nominal_yield_per_area,1,
Telangana,MAHBUBNAGAR,2013,Kharif,Small millets,880.0,665.0,0.7556818181818182,190155,Telangana|Small millets|Kharif,2013-05-15,2013-08-27,105,105,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,south_coastal,minor_cereal,Crop-specific 105-day cycle starting from the south_coastal Kharif anchor.,,IND_TELANGANA_MAHBUBNAGAR,DYP_0D176351A57CD030,Census 2011,Census 2011,DPV_7081F31811011D4F,WPT_7512FDB3144671548AF1,16.53450806,78.02633081,historical_state_boundary_fallback,historical_fallback,0,0,WW_83BCD46CF2F6B6B946EF,105,105,1.0,True,408.1200000000008,3.8868571428571506,58,47,4,7,10,27.32295238095297,32.249619047618694,23.32533333333281,43.29,20.93,16,0,70.26019047619221,17.35942857142876,4.299714285714245,27,86.82999999999811,30.951851851851206,6,27,141.34999999999854,25.465555555555813,3,Telangana,MAHBUBNAGAR,Kharif,Small millets,Telangana,MAHBUBNAGAR,Kharif,Small millets,0,legacy_source,1.0,880.0,665.0,0.7556818181818182,0.7556818181818182,0.0,TelanganaMAHBUBNAGAR2013KharifSmall millets,legacy_source,conflict_legacy_preferred,2,190155.0,447099.0,190155,CCR_01027FD16D13E7DBC658,nominal_yield_per_area,1,
Karnataka,UTTAR KANNAD,2008,Whole Year,Cashewnut,2952.0,2525.02,0.8553590785907859,95630,Karnataka|Cashewnut|Whole Year,2008-07-01,2009-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,cashew,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_KARNATAKA_UTTAR_KANNAD,DYP_ABC8107558FA622F,Census 2011,Census 2011,DPV_E8A9E99C9BE7C03D,WPT_28089551954C69F1C7B0,14.72477026,74.64368043,working_fuzzy_same_state,working_fallback,0,0,WW_76D9291BE34013077B26,365,365,1.0,True,2208.8400000000074,6.051616438356184,165,200,32,99,53,26.622904109589403,29.763534246575308,24.17635616438347,35.59,19.29,1,0,76.03452054794498,19.560493150684696,2.2446575342465134,92,1408.750000000011,25.943152173912612,6,92,672.8799999999974,28.087934782608816,10,Karnataka,UTTAR KANNAD,Whole Year,Cashewnut,Karnataka,UTTAR KANNAD,Whole Year,Cashewnut,0,legacy_source,1.0,2952.0,2525.02,0.8553590785907859,0.8553590785907859,0.0,KarnatakaUTTAR KANNAD2008Whole YearCashewnut,legacy_source,conflict_legacy_preferred,2,95630.0,334980.0,95630,CCR_010F149247B329D9C36F,nominal_yield_per_area,1,
Tamil Nadu,PERAMBALUR,2009,Whole Year,Coconut,564.0,9800.0,17.375886524822697,180376,Tamil Nadu|Coconut|Whole Year,2009-07-01,2010-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_TAMIL_NADU_PERAMBALUR,DYP_18FF6CADB66282B3,Census 2011,Census 2011,DPV_B8D41EAFE3BC0855,WPT_175960BE57FB9E477E9C,11.28587383,78.93232562,confirmed_exact_unique,confirmed,0,0,WW_48CB0571602DC23FC6EE,365,365,1.0,True,798.5199999999932,2.1877260273972414,120,245,8,91,14,27.31093150684961,33.813205479452236,22.33279452054763,41.92,14.48,153,0,68.20479452054762,19.557972602739657,2.628767123287716,92,198.9700000000048,28.356739130435177,12,92,231.0799999999981,29.96945652173868,3,Tamil Nadu,PERAMBALUR,Whole Year,Coconut,Tamil Nadu,PERAMBALUR,Whole Year,Coconut,0,legacy_source,1.0,564.0,9800.0,17.375886524822697,17.375886524822697,0.0,Tamil NaduPERAMBALUR2009Whole YearCoconut,legacy_source,conflict_legacy_preferred,2,180376.0,353029.0,180376,CCR_011485821DFD8265013D,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Maharashtra,HINGOLI,2007,Kharif,Maize,5.0,4.0,0.8,126961,Maharashtra|Maize|Kharif,2007-06-01,2007-09-28,120,120,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,central_west,maize,Crop-specific 120-day cycle starting from the central_west Kharif anchor.,,IND_MAHARASHTRA_HINGOLI,DYP_860556F167B7594B,Census 2011,Census 2011,DPV_6E1D78F34CEA2F53,WPT_4AFB13DEB4CC9447D67E,19.54142552,77.21867772,confirmed_exact_unique,confirmed,0,0,WW_81B9A6FE74248C856651,120,120,1.0,True,835.510000000002,6.962583333333351,96,24,10,4,30,26.96266666666658,31.144333333332785,23.490833333333164,41.72,21.14,13,0,78.66316666666704,17.69000000000051,2.9963333333333595,30,167.82999999999993,29.53133333333341,2,30,264.619999999999,25.63533333333374,4,Maharashtra,HINGOLI,Kharif,Maize,Maharashtra,HINGOLI,Kharif,Maize,0,legacy_source,1.0,5.0,4.0,0.8,0.8,0.0,MaharashtraHINGOLI2007KharifMaize,legacy_source,conflict_legacy_preferred,2,126961.0,343873.0,126961,CCR_01150F082B5A29F61294,nominal_yield_per_area,1,
Tamil Nadu,TIRUCHIRAPPALLI,2003,Whole Year,Coconut,5927.0,47300.0,7.980428547325797,184375,Tamil Nadu|Coconut|Whole Year,2003-07-01,2004-06-30,366,365,1,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_TAMIL_NADU_TIRUCHIRAPPALLI,DYP_BBBBACFD059FB873,Census 2001,Census 2001,DPV_13E9435CF5964937,WPT_A820282B3550DAC894F5,10.8492909,78.7249069,confirmed_exact_unique,confirmed,0,0,WW_34194455538FCCA10225,366,366,1.0,True,867.1600000000153,2.3692896174863805,100,266,7,69,15,27.379808743169146,33.630956284153186,22.441065573770235,43.3,15.26,122,0,69.45521857923558,20.279972677595374,2.6900819672130916,92,267.51000000000386,28.347499999999854,11,92,243.2200000000048,29.433260869564908,2,Tamil Nadu,TIRUCHIRAPPALLI,Whole Year,Coconut,Tamil Nadu,TIRUCHIRAPPALLI,Whole Year,Coconut,0,legacy_source,1.0,5927.0,47300.0,7.980428547325797,7.980428547325797,0.0,Tamil NaduTIRUCHIRAPPALLI2003Whole YearCoconut,legacy_source,conflict_legacy_preferred,2,184375.0,268328.0,184375,CCR_01625BDC00D0A088264D,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Kerala,WAYANAD,2010,Whole Year,Tapioca,2265.1,118922.98,52.50230894883228,100006,Kerala|Tapioca|Whole Year,2010-07-01,2011-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,tapioca,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_KERALA_WAYANAD,DYP_6B8B9DDB4B41BB60,Census 2011,Census 2011,DPV_159D260582C6B3B1,WPT_75248792C58DF0C6B655,11.7129786,76.12660127,confirmed_exact_unique,confirmed,0,0,WW_9BD2304B13AA65FC0021,365,365,1.0,True,2188.3899999999776,5.995589041095829,209,156,30,52,56,23.022712328767067,27.729726027397597,19.558219178082034,36.5,13.34,14,0,81.50810958904259,17.975863013698557,0.9175616438356384,92,983.25,22.177934782608645,2,92,616.0799999999981,24.790869565217335,11,Kerala,WAYANAD,Whole Year,Tapioca,Kerala,WAYANAD,Whole Year,Tapioca,0,legacy_source,1.0,2265.1,118922.98,52.50230894883228,52.50230894883228,0.0,KeralaWAYANAD2010Whole YearTapioca,legacy_source,conflict_legacy_preferred,2,100006.0,384127.0,100006,CCR_01640CF9D4E504FF30DB,nominal_yield_per_area,1,
Punjab,MANSA,2007,Rabi,Gram,2000.0,2000.0,1.0,160435,Punjab|Gram|Rabi,2007-10-30,2008-03-08,131,130,1,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,north_northwest,chickpea,Crop-specific 130-day cycle starting from the north_northwest Rabi anchor.,,IND_PUNJAB_MANSA,DYP_33B075A99F5D73A0,Census 2011,Census 2011,DPV_4007DAFD6108D24C,WPT_1B1491D90CEF0D095C7F,29.87605798,75.48874358,confirmed_exact_unique,confirmed,0,0,WW_4B920162F8E482B44C0B,131,131,1.0,True,17.719999999998436,0.13526717557250714,5,126,0,35,2,16.332977099236604,25.532900763358093,9.517709923663508,35.88,0.81,1,69,32.03465648854812,13.488931297710279,1.6666412213740938,33,1.5600000000004002,21.31969696969706,31,33,0.4899999999997817,17.958484848484108,0,Punjab,MANSA,Rabi,Gram,Punjab,MANSA,Rabi,Gram,0,legacy_source,1.0,2000.0,2000.0,1.0,1.0,0.0,PunjabMANSA2007RabiGram,legacy_source,conflict_legacy_preferred,2,160435.0,349406.0,160435,CCR_016989730DF2F8431D93,nominal_yield_per_area,1,
Punjab,MUKTSAR,2011,Kharif,Sesamum,1000.0,1000.0,1.0,160801,Punjab|Sesamum|Kharif,2011-06-15,2011-09-22,100,100,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,north_northwest,sesame,Crop-specific 100-day cycle starting from the north_northwest Kharif anchor.,,IND_PUNJAB_MUKTSAR,DYP_8F3D38907CFB265E,Census 2011,Census 2011,DPV_187414AFCA87F0E9,WPT_9B634E9DD0C01CC34254,30.28347818,74.52589237,confirmed_exact_unique,confirmed,0,0,WW_C0EBAB01958BE26F7E7C,100,100,1.0,True,392.3100000000004,3.923100000000004,54,46,3,6,13,33.359599999999915,38.38130000000034,28.530599999999833,45.55,21.94,71,0,56.24689999999944,19.053899999999558,1.6783000000000174,25,57.330000000001746,36.790000000001164,5,25,157.84999999999854,29.442400000001072,2,Punjab,MUKTSAR,Kharif,Sesamum,Punjab,MUKTSAR,Kharif,Sesamum,0,legacy_source,1.0,1000.0,1000.0,1.0,1.0,0.0,PunjabMUKTSAR2011KharifSesamum,legacy_source,conflict_legacy_preferred,2,160801.0,395663.0,160801,CCR_01807F92847BC2643AC2,nominal_yield_per_area,1,
