State_Name,District_Name,first_year,last_year,crop_rows,unique_years,unique_crops,unique_seasons,district_id,normalized_state_name,normalized_district_name,state_compare_key,district_compare_key,flag_name_too_short,flag_single_character_name,flag_contains_digit,flag_contains_parentheses,flag_contains_unusual_punctuation,flag_multiple_spaces_original,flag_leading_or_trailing_space_original,flag_duplicate_normalized_within_state,flag_same_district_name_multiple_states,flag_multiple_raw_names_same_normalized_key,flag_possible_truncation,issue_count,review_priority,flag_requires_manual_review,review_status
Himachal Pradesh,UNA,1998,2014,503,17,31,3,IND_HIMACHAL_PRADESH_UNA,HIMACHAL PRADESH,UNA,HIMACHAL PRADESH,UNA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,ANANTNAG,1997,2014,240,17,20,3,IND_JAMMU_AND_KASHMIR_ANANTNAG,JAMMU AND KASHMIR,ANANTNAG,JAMMU AND KASHMIR,ANANTNAG,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,BADGAM,1997,2014,280,17,22,3,IND_JAMMU_AND_KASHMIR_BADGAM,JAMMU AND KASHMIR,BADGAM,JAMMU AND KASHMIR,BADGAM,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,BANDIPORA,2007,2014,95,8,17,2,IND_JAMMU_AND_KASHMIR_BANDIPORA,JAMMU AND KASHMIR,BANDIPORA,JAMMU AND KASHMIR,BANDIPORA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,BARAMULLA,1997,2014,229,17,26,3,IND_JAMMU_AND_KASHMIR_BARAMULLA,JAMMU AND KASHMIR,BARAMULLA,JAMMU AND KASHMIR,BARAMULLA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,DODA,1997,2014,300,17,27,3,IND_JAMMU_AND_KASHMIR_DODA,JAMMU AND KASHMIR,DODA,JAMMU AND KASHMIR,DODA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,GANDERBAL,2007,2014,60,8,11,2,IND_JAMMU_AND_KASHMIR_GANDERBAL,JAMMU AND KASHMIR,GANDERBAL,JAMMU AND KASHMIR,GANDERBAL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,JAMMU,1997,2014,461,17,40,3,IND_JAMMU_AND_KASHMIR_JAMMU,JAMMU AND KASHMIR,JAMMU,JAMMU AND KASHMIR,JAMMU,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,KARGIL,1997,2014,104,16,17,3,IND_JAMMU_AND_KASHMIR_KARGIL,JAMMU AND KASHMIR,KARGIL,JAMMU AND KASHMIR,KARGIL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,KATHUA,1997,2014,459,17,38,3,IND_JAMMU_AND_KASHMIR_KATHUA,JAMMU AND KASHMIR,KATHUA,JAMMU AND KASHMIR,KATHUA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,KISHTWAR,2007,2014,118,8,18,2,IND_JAMMU_AND_KASHMIR_KISHTWAR,JAMMU AND KASHMIR,KISHTWAR,JAMMU AND KASHMIR,KISHTWAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,KULGAM,2007,2014,99,8,15,2,IND_JAMMU_AND_KASHMIR_KULGAM,JAMMU AND KASHMIR,KULGAM,JAMMU AND KASHMIR,KULGAM,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,KUPWARA,1997,2014,112,15,12,3,IND_JAMMU_AND_KASHMIR_KUPWARA,JAMMU AND KASHMIR,KUPWARA,JAMMU AND KASHMIR,KUPWARA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,LEH LADAKH,1997,2014,190,17,22,3,IND_JAMMU_AND_KASHMIR_LEH_LADAKH,JAMMU AND KASHMIR,LEH LADAKH,JAMMU AND KASHMIR,LEH LADAKH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,POONCH,1997,2014,189,17,18,3,IND_JAMMU_AND_KASHMIR_POONCH,JAMMU AND KASHMIR,POONCH,JAMMU AND KASHMIR,POONCH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,PULWAMA,1997,2014,253,17,17,3,IND_JAMMU_AND_KASHMIR_PULWAMA,JAMMU AND KASHMIR,PULWAMA,JAMMU AND KASHMIR,PULWAMA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,RAJAURI,1997,2014,296,17,35,3,IND_JAMMU_AND_KASHMIR_RAJAURI,JAMMU AND KASHMIR,RAJAURI,JAMMU AND KASHMIR,RAJAURI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,RAMBAN,2007,2014,46,8,5,2,IND_JAMMU_AND_KASHMIR_RAMBAN,JAMMU AND KASHMIR,RAMBAN,JAMMU AND KASHMIR,RAMBAN,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,REASI,2007,2014,152,8,29,2,IND_JAMMU_AND_KASHMIR_REASI,JAMMU AND KASHMIR,REASI,JAMMU AND KASHMIR,REASI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,SAMBA,2007,2014,154,8,26,2,IND_JAMMU_AND_KASHMIR_SAMBA,JAMMU AND KASHMIR,SAMBA,JAMMU AND KASHMIR,SAMBA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,SHOPIAN,2007,2014,58,8,8,2,IND_JAMMU_AND_KASHMIR_SHOPIAN,JAMMU AND KASHMIR,SHOPIAN,JAMMU AND KASHMIR,SHOPIAN,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,SRINAGAR,1997,2014,277,17,26,3,IND_JAMMU_AND_KASHMIR_SRINAGAR,JAMMU AND KASHMIR,SRINAGAR,JAMMU AND KASHMIR,SRINAGAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jammu and Kashmir,UDHAMPUR,1997,2014,417,17,34,3,IND_JAMMU_AND_KASHMIR_UDHAMPUR,JAMMU AND KASHMIR,UDHAMPUR,JAMMU AND KASHMIR,UDHAMPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jharkhand,BOKARO,2002,2014,156,13,9,3,IND_JHARKHAND_BOKARO,JHARKHAND,BOKARO,JHARKHAND,BOKARO,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Jharkhand,CHATRA,2002,2014,196,13,12,5,IND_JHARKHAND_CHATRA,JHARKHAND,CHATRA,JHARKHAND,CHATRA,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Jharkhand,DEOGHAR,2002,2014,166,13,10,3,IND_JHARKHAND_DEOGHAR,JHARKHAND,DEOGHAR,JHARKHAND,DEOGHAR,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Jharkhand,DHANBAD,2002,2014,128,13,9,3,IND_JHARKHAND_DHANBAD,JHARKHAND,DHANBAD,JHARKHAND,DHANBAD,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Jharkhand,DUMKA,2002,2014,190,13,10,4,IND_JHARKHAND_DUMKA,JHARKHAND,DUMKA,JHARKHAND,DUMKA,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Jharkhand,EAST SINGHBUM,2002,2014,156,13,12,4,IND_JHARKHAND_EAST_SINGHBUM,JHARKHAND,EAST SINGHBUM,JHARKHAND,EAST SINGHBUM,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Jharkhand,GARHWA,2002,2014,209,13,13,5,IND_JHARKHAND_GARHWA,JHARKHAND,GARHWA,JHARKHAND,GARHWA,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Jharkhand,GIRIDIH,2002,2014,184,13,9,4,IND_JHARKHAND_GIRIDIH,JHARKHAND,GIRIDIH,JHARKHAND,GIRIDIH,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Jharkhand,GODDA,2002,2014,212,13,12,5,IND_JHARKHAND_GODDA,JHARKHAND,GODDA,JHARKHAND,GODDA,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Jharkhand,GUMLA,2002,2014,210,13,12,5,IND_JHARKHAND_GUMLA,JHARKHAND,GUMLA,JHARKHAND,GUMLA,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Jharkhand,HAZARIBAGH,2002,2014,232,13,13,5,IND_JHARKHAND_HAZARIBAGH,JHARKHAND,HAZARIBAGH,JHARKHAND,HAZARIBAGH,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Jharkhand,JAMTARA,2003,2014,156,12,9,3,IND_JHARKHAND_JAMTARA,JHARKHAND,JAMTARA,JHARKHAND,JAMTARA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jharkhand,KHUNTI,2008,2014,82,7,11,3,IND_JHARKHAND_KHUNTI,JHARKHAND,KHUNTI,JHARKHAND,KHUNTI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jharkhand,KODERMA,2002,2014,189,13,12,5,IND_JHARKHAND_KODERMA,JHARKHAND,KODERMA,JHARKHAND,KODERMA,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Jharkhand,LATEHAR,2003,2014,196,12,12,5,IND_JHARKHAND_LATEHAR,JHARKHAND,LATEHAR,JHARKHAND,LATEHAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jharkhand,LOHARDAGA,2002,2014,200,13,12,5,IND_JHARKHAND_LOHARDAGA,JHARKHAND,LOHARDAGA,JHARKHAND,LOHARDAGA,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Jharkhand,PAKUR,2002,2014,176,13,11,5,IND_JHARKHAND_PAKUR,JHARKHAND,PAKUR,JHARKHAND,PAKUR,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Jharkhand,PALAMU,2002,2014,222,13,13,5,IND_JHARKHAND_PALAMU,JHARKHAND,PALAMU,JHARKHAND,PALAMU,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Jharkhand,RAMGARH,2008,2014,79,7,9,3,IND_JHARKHAND_RAMGARH,JHARKHAND,RAMGARH,JHARKHAND,RAMGARH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jharkhand,RANCHI,2002,2014,217,13,11,5,IND_JHARKHAND_RANCHI,JHARKHAND,RANCHI,JHARKHAND,RANCHI,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Jharkhand,SAHEBGANJ,2002,2014,170,13,12,5,IND_JHARKHAND_SAHEBGANJ,JHARKHAND,SAHEBGANJ,JHARKHAND,SAHEBGANJ,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Jharkhand,SARAIKELA KHARSAWAN,2003,2014,150,12,12,5,IND_JHARKHAND_SARAIKELA_KHARSAWAN,JHARKHAND,SARAIKELA KHARSAWAN,JHARKHAND,SARAIKELA KHARSAWAN,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jharkhand,SIMDEGA,2003,2014,179,12,12,5,IND_JHARKHAND_SIMDEGA,JHARKHAND,SIMDEGA,JHARKHAND,SIMDEGA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Jharkhand,WEST SINGHBHUM,2002,2014,168,13,11,4,IND_JHARKHAND_WEST_SINGHBHUM,JHARKHAND,WEST SINGHBHUM,JHARKHAND,WEST SINGHBHUM,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Karnataka,BAGALKOT,1998,2014,1445,17,52,4,IND_KARNATAKA_BAGALKOT,KARNATAKA,BAGALKOT,KARNATAKA,BAGALKOT,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,BANGALORE RURAL,1997,2014,1556,18,55,4,IND_KARNATAKA_BANGALORE_RURAL,KARNATAKA,BANGALORE RURAL,KARNATAKA,BANGALORE RURAL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,BELGAUM,1997,2014,1827,18,58,4,IND_KARNATAKA_BELGAUM,KARNATAKA,BELGAUM,KARNATAKA,BELGAUM,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,BELLARY,1997,2014,1752,18,55,4,IND_KARNATAKA_BELLARY,KARNATAKA,BELLARY,KARNATAKA,BELLARY,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,BENGALURU URBAN,1997,2014,1319,18,50,4,IND_KARNATAKA_BENGALURU_URBAN,KARNATAKA,BENGALURU URBAN,KARNATAKA,BENGALURU URBAN,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,BIDAR,1997,2014,1541,18,54,4,IND_KARNATAKA_BIDAR,KARNATAKA,BIDAR,KARNATAKA,BIDAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,BIJAPUR,1997,2014,1380,18,45,4,IND_KARNATAKA_BIJAPUR,KARNATAKA,BIJAPUR,KARNATAKA,BIJAPUR,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Karnataka,CHAMARAJANAGAR,1998,2014,1663,17,56,4,IND_KARNATAKA_CHAMARAJANAGAR,KARNATAKA,CHAMARAJANAGAR,KARNATAKA,CHAMARAJANAGAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,CHIKBALLAPUR,2007,2014,656,8,34,4,IND_KARNATAKA_CHIKBALLAPUR,KARNATAKA,CHIKBALLAPUR,KARNATAKA,CHIKBALLAPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,CHIKMAGALUR,1997,2014,1619,18,58,4,IND_KARNATAKA_CHIKMAGALUR,KARNATAKA,CHIKMAGALUR,KARNATAKA,CHIKMAGALUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,CHITRADURGA,1997,2014,1656,18,55,4,IND_KARNATAKA_CHITRADURGA,KARNATAKA,CHITRADURGA,KARNATAKA,CHITRADURGA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,DAKSHIN KANNAD,1997,2014,714,18,37,4,IND_KARNATAKA_DAKSHIN_KANNAD,KARNATAKA,DAKSHIN KANNAD,KARNATAKA,DAKSHIN KANNAD,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,DAVANGERE,1998,2014,1742,17,58,4,IND_KARNATAKA_DAVANGERE,KARNATAKA,DAVANGERE,KARNATAKA,DAVANGERE,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,DHARWAD,1997,2014,1624,18,57,4,IND_KARNATAKA_DHARWAD,KARNATAKA,DHARWAD,KARNATAKA,DHARWAD,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,GADAG,1998,2014,1493,17,52,4,IND_KARNATAKA_GADAG,KARNATAKA,GADAG,KARNATAKA,GADAG,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,GULBARGA,1997,2014,1645,18,55,4,IND_KARNATAKA_GULBARGA,KARNATAKA,GULBARGA,KARNATAKA,GULBARGA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,HASSAN,1997,2014,1767,18,57,4,IND_KARNATAKA_HASSAN,KARNATAKA,HASSAN,KARNATAKA,HASSAN,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,HAVERI,1998,2014,1714,17,57,4,IND_KARNATAKA_HAVERI,KARNATAKA,HAVERI,KARNATAKA,HAVERI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,KODAGU,1997,2014,825,18,45,4,IND_KARNATAKA_KODAGU,KARNATAKA,KODAGU,KARNATAKA,KODAGU,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,KOLAR,1997,2014,1234,18,49,4,IND_KARNATAKA_KOLAR,KARNATAKA,KOLAR,KARNATAKA,KOLAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,KOPPAL,1998,2014,1341,17,44,4,IND_KARNATAKA_KOPPAL,KARNATAKA,KOPPAL,KARNATAKA,KOPPAL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,MANDYA,1997,2014,1531,18,55,4,IND_KARNATAKA_MANDYA,KARNATAKA,MANDYA,KARNATAKA,MANDYA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,MYSORE,1997,2014,1640,18,58,4,IND_KARNATAKA_MYSORE,KARNATAKA,MYSORE,KARNATAKA,MYSORE,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,RAICHUR,1997,2014,1365,18,47,4,IND_KARNATAKA_RAICHUR,KARNATAKA,RAICHUR,KARNATAKA,RAICHUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,RAMANAGARA,2007,2014,620,8,39,4,IND_KARNATAKA_RAMANAGARA,KARNATAKA,RAMANAGARA,KARNATAKA,RAMANAGARA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,SHIMOGA,1997,2014,1625,18,58,4,IND_KARNATAKA_SHIMOGA,KARNATAKA,SHIMOGA,KARNATAKA,SHIMOGA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,TUMKUR,1997,2014,1837,18,59,4,IND_KARNATAKA_TUMKUR,KARNATAKA,TUMKUR,KARNATAKA,TUMKUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,UDUPI,1998,2014,738,17,37,4,IND_KARNATAKA_UDUPI,KARNATAKA,UDUPI,KARNATAKA,UDUPI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,UTTAR KANNAD,1997,2014,1325,18,49,4,IND_KARNATAKA_UTTAR_KANNAD,KARNATAKA,UTTAR KANNAD,KARNATAKA,UTTAR KANNAD,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Karnataka,YADGIR,2010,2014,420,5,29,4,IND_KARNATAKA_YADGIR,KARNATAKA,YADGIR,KARNATAKA,YADGIR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Kerala,ALAPPUZHA,1997,2014,526,18,30,5,IND_KERALA_ALAPPUZHA,KERALA,ALAPPUZHA,KERALA,ALAPPUZHA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Kerala,ERNAKULAM,1997,2014,507,18,31,5,IND_KERALA_ERNAKULAM,KERALA,ERNAKULAM,KERALA,ERNAKULAM,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Kerala,IDUKKI,1997,2014,636,18,40,5,IND_KERALA_IDUKKI,KERALA,IDUKKI,KERALA,IDUKKI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Kerala,KANNUR,1997,2014,500,18,31,5,IND_KERALA_KANNUR,KERALA,KANNUR,KERALA,KANNUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Kerala,KASARAGOD,1997,2014,558,18,37,5,IND_KERALA_KASARAGOD,KERALA,KASARAGOD,KERALA,KASARAGOD,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Kerala,KOLLAM,1997,2014,502,18,33,5,IND_KERALA_KOLLAM,KERALA,KOLLAM,KERALA,KOLLAM,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Kerala,KOTTAYAM,1997,2014,532,18,32,5,IND_KERALA_KOTTAYAM,KERALA,KOTTAYAM,KERALA,KOTTAYAM,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Kerala,KOZHIKODE,1997,2014,476,18,29,5,IND_KERALA_KOZHIKODE,KERALA,KOZHIKODE,KERALA,KOZHIKODE,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Kerala,MALAPPURAM,1997,2014,543,18,34,5,IND_KERALA_MALAPPURAM,KERALA,MALAPPURAM,KERALA,MALAPPURAM,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Kerala,PALAKKAD,1997,2014,710,18,42,5,IND_KERALA_PALAKKAD,KERALA,PALAKKAD,KERALA,PALAKKAD,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Kerala,PATHANAMTHITTA,1997,2014,515,18,31,5,IND_KERALA_PATHANAMTHITTA,KERALA,PATHANAMTHITTA,KERALA,PATHANAMTHITTA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Kerala,THIRUVANANTHAPURAM,1997,2014,481,18,34,5,IND_KERALA_THIRUVANANTHAPURAM,KERALA,THIRUVANANTHAPURAM,KERALA,THIRUVANANTHAPURAM,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Kerala,THRISSUR,1997,2014,510,18,34,5,IND_KERALA_THRISSUR,KERALA,THRISSUR,KERALA,THRISSUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Kerala,WAYANAD,1997,2014,534,18,37,4,IND_KERALA_WAYANAD,KERALA,WAYANAD,KERALA,WAYANAD,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,AGAR MALWA,2013,2014,68,2,30,3,IND_MADHYA_PRADESH_AGAR_MALWA,MADHYA PRADESH,AGAR MALWA,MADHYA PRADESH,AGAR MALWA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,ALIRAJPUR,2008,2014,368,7,32,3,IND_MADHYA_PRADESH_ALIRAJPUR,MADHYA PRADESH,ALIRAJPUR,MADHYA PRADESH,ALIRAJPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,ANUPPUR,2002,2014,678,13,50,3,IND_MADHYA_PRADESH_ANUPPUR,MADHYA PRADESH,ANUPPUR,MADHYA PRADESH,ANUPPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,ASHOKNAGAR,2003,2014,580,12,47,3,IND_MADHYA_PRADESH_ASHOKNAGAR,MADHYA PRADESH,ASHOKNAGAR,MADHYA PRADESH,ASHOKNAGAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,BALAGHAT,1997,2014,1130,18,58,3,IND_MADHYA_PRADESH_BALAGHAT,MADHYA PRADESH,BALAGHAT,MADHYA PRADESH,BALAGHAT,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,BARWANI,1998,2014,958,17,55,3,IND_MADHYA_PRADESH_BARWANI,MADHYA PRADESH,BARWANI,MADHYA PRADESH,BARWANI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,BASTAR,1997,1999,44,3,25,3,IND_MADHYA_PRADESH_BASTAR,MADHYA PRADESH,BASTAR,MADHYA PRADESH,BASTAR,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Madhya Pradesh,BETUL,1997,2014,1002,18,56,3,IND_MADHYA_PRADESH_BETUL,MADHYA PRADESH,BETUL,MADHYA PRADESH,BETUL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,BHIND,1997,2014,775,18,50,3,IND_MADHYA_PRADESH_BHIND,MADHYA PRADESH,BHIND,MADHYA PRADESH,BHIND,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,BHOPAL,1997,2014,802,18,49,3,IND_MADHYA_PRADESH_BHOPAL,MADHYA PRADESH,BHOPAL,MADHYA PRADESH,BHOPAL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,BILASPUR,1997,1999,44,3,25,3,IND_MADHYA_PRADESH_BILASPUR,MADHYA PRADESH,BILASPUR,MADHYA PRADESH,BILASPUR,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Madhya Pradesh,BURHANPUR,2003,2014,662,12,51,3,IND_MADHYA_PRADESH_BURHANPUR,MADHYA PRADESH,BURHANPUR,MADHYA PRADESH,BURHANPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,CHHATARPUR,1997,2014,1018,18,54,3,IND_MADHYA_PRADESH_CHHATARPUR,MADHYA PRADESH,CHHATARPUR,MADHYA PRADESH,CHHATARPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,CHHINDWARA,1997,2014,1131,18,58,3,IND_MADHYA_PRADESH_CHHINDWARA,MADHYA PRADESH,CHHINDWARA,MADHYA PRADESH,CHHINDWARA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,DAMOH,1997,2014,975,18,52,3,IND_MADHYA_PRADESH_DAMOH,MADHYA PRADESH,DAMOH,MADHYA PRADESH,DAMOH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,DANTEWADA,1998,1999,31,2,24,3,IND_MADHYA_PRADESH_DANTEWADA,MADHYA PRADESH,DANTEWADA,MADHYA PRADESH,DANTEWADA,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Madhya Pradesh,DATIA,1997,2014,855,18,50,3,IND_MADHYA_PRADESH_DATIA,MADHYA PRADESH,DATIA,MADHYA PRADESH,DATIA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,DEWAS,1997,2014,919,18,55,3,IND_MADHYA_PRADESH_DEWAS,MADHYA PRADESH,DEWAS,MADHYA PRADESH,DEWAS,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,DHAMTARI,1998,1999,28,2,20,3,IND_MADHYA_PRADESH_DHAMTARI,MADHYA PRADESH,DHAMTARI,MADHYA PRADESH,DHAMTARI,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Madhya Pradesh,DHAR,1997,2014,1095,18,59,3,IND_MADHYA_PRADESH_DHAR,MADHYA PRADESH,DHAR,MADHYA PRADESH,DHAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,DINDORI,1998,2014,806,17,43,3,IND_MADHYA_PRADESH_DINDORI,MADHYA PRADESH,DINDORI,MADHYA PRADESH,DINDORI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Madhya Pradesh,DURG,1997,1999,43,3,23,3,IND_MADHYA_PRADESH_DURG,MADHYA PRADESH,DURG,MADHYA PRADESH,DURG,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Madhya Pradesh,GUNA,1997,2014,880,18,50,3,IND_MADHYA_PRADESH_GUNA,MADHYA PRADESH,GUNA,MADHYA PRADESH,GUNA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
